,user_id,skill_name,correct,order_id,correct_predictions,state_predictions
1215,S008,MKC.U6.05.two_prop_hypothesis_tests,0,53,0.43345975359181366,0.33288663318114
1231,S008,MKC.U1.02.categorical_tables_displays,1,54,0.636464712861746,0.9977599120239539
1238,S008,MKC.U4.02.conditional_compound_independence,1,55,0.45414174510001143,0.11202748578578593
1256,S008,MKC.U5.01.normal_simulation_estimators,0,56,0.45467075407747926,0.3025026729834503
1297,S008,MKC.U7.05.two_sample_t_tests,0,57,0.34273502924864174,0.3331546185266371
1327,S008,MKC.U1.06.normal_distribution_calculations,1,58,0.5582687526431697,0.6738432074166171
1341,S008,MKC.U8.01.chi_square_gof,1,59,0.49207250315486095,0.3253040649680745
1360,S008,MKC.U3.02.bias_and_generalization,1,60,0.5017335269949894,0.44690520886052437
1385,S008,MKC.U6.02.one_prop_hypothesis_tests,1,61,0.4788695784276652,0.6155386969942103
1404,S008,MKC.U1.03.quantitative_displays_description,0,62,0.4428863777732003,0.05705977771878715
1439,S008,MKC.U8.03.chi_square_two_way_calculation_conclusion,1,63,0.339189624365961,0.4330001328839683
1449,S008,MKC.U6.03.errors_alpha_power,1,64,0.49864724109546155,0.5594763360079774
1469,S008,MKC.U4.04.binomial_model,1,65,0.597750830171143,0.827480044615909
1497,S008,MKC.U7.03.one_sample_t_tests,0,66,0.3283955738391688,0.1226289454167162
1581,S008,MKC.U5.01.normal_simulation_estimators,1,67,0.4249332796370757,0.20770359146523332
1593,S008,MKC.U7.03.one_sample_t_tests,1,68,0.3172118023084795,0.08836367511134177
1623,S008,MKC.U4.03.random_variables_expected_value,1,69,0.453087705803648,0.3557772170116486
1665,S008,MKC.U6.05.two_prop_hypothesis_tests,0,70,0.4180541285289511,0.27400093730520014
1710,S008,MKC.U5.02.sample_proportion_sampling_distribution,1,71,0.5680412101618624,0.4604510304634931
1717,S008,MKC.U2.04.regression_prediction_interpretation,1,72,0.5134831336066141,0.40967834291926103
1732,S008,MKC.U4.05.geometric_model,0,73,0.5064045062661509,0.9912747928982328
1751,S008,MKC.U3.01.population_sampling_methods,0,74,0.542008516239267,0.6992663000648586
1768,S008,MKC.U4.02.conditional_compound_independence,0,75,0.47995556354139,0.2162452041412861
1810,S008,MKC.U8.02.chi_square_two_way_structure,0,76,0.4691839967178574,0.6979436252792481
1824,S008,MKC.U4.03.random_variables_expected_value,0,77,0.48903308343493235,0.5078035594235399
1892,S008,MKC.U5.04.sample_mean_sampling_distribution,1,78,0.4835368173404107,0.6005786098311957
1955,S008,MKC.U4.05.geometric_model,0,79,0.5038683574394609,0.9862053233274494
4,S009,MKC.U3.01.population_sampling_methods,1,0,0.5018323950422561,0.5302281506352647
75,S009,MKC.U3.01.population_sampling_methods,0,1,0.5336858296281891,0.6642491928602999
81,S009,MKC.U2.05.residuals_r2_model_diagnostics,0,2,0.3202135717671906,0.3106852014320709
85,S009,MKC.U1.04.summary_statistics_outliers,1,3,0.5346536595378323,0.5255979411710695
137,S009,MKC.U2.05.residuals_r2_model_diagnostics,0,4,0.3300331743553585,0.3511219269603844
138,S009,MKC.U4.03.random_variables_expected_value,0,5,0.4033803481186831,0.14554635346862987
151,S009,MKC.U10.02.bootstrap_intervals,0,6,0.24778400468316883,0.02119036451985346
174,S009,MKC.U3.05.blocking_matching_blinding_confounding,1,7,0.4399936241602692,0.1720711246192338
188,S009,MKC.U9.02.regression_conditions_diagnostics_scope,1,8,0.5156751703645449,0.6579880327404328
215,S009,MKC.U3.01.population_sampling_methods,0,9,0.5115422050459834,0.5710814800618276
217,S009,MKC.U4.02.conditional_compound_independence,1,10,0.44957715942549353,0.09359895668937329
221,S009,MKC.U6.01.one_prop_confidence_intervals,0,11,0.43456391014353385,0.6536002212248031
230,S009,MKC.U7.01.t_intervals_mean_foundations,1,12,0.37780194704454934,0.09206216075406949
250,S009,MKC.U3.04.random_assignment_causation_design,0,13,0.4327989884766924,0.04513034096184463
275,S009,MKC.U4.01.probability_foundations_simulation,1,14,0.5456648081827902,0.46985931851352264
312,S009,MKC.U6.04.two_prop_confidence_intervals,1,15,0.4789861513921988,0.3671580306604872
355,S009,MKC.U10.01.bootstrap_process_distribution,1,16,0.4471732637293605,0.5844636769439174
378,S009,MKC.U3.01.population_sampling_methods,0,17,0.48915781082443677,0.4769007462682867
381,S009,MKC.U1.03.quantitative_displays_description,0,18,0.44463609871008,0.062078222331193346
392,S009,MKC.U3.05.blocking_matching_blinding_confounding,0,19,0.47788276384569417,0.2975712206872007
408,S009,MKC.U9.02.regression_conditions_diagnostics_scope,1,20,0.5376403108624251,0.8028662417320328
411,S009,MKC.U10.01.bootstrap_process_distribution,1,21,0.49739194714031565,0.7659962144693638
414,S009,MKC.U1.03.quantitative_displays_description,0,22,0.4433967537442265,0.058523607457639945
433,S009,MKC.U3.01.population_sampling_methods,1,23,0.4685023999999357,0.38999458615491445
463,S009,MKC.U6.01.one_prop_confidence_intervals,1,24,0.4040306883641337,0.5434433567176399
516,S009,MKC.U6.01.one_prop_confidence_intervals,0,25,0.45135439565767593,0.7141764437785169
524,S009,MKC.U4.03.random_variables_expected_value,1,26,0.40493206190370123,0.1521091269530597
589,S009,MKC.U4.04.binomial_model,1,27,0.4434287337868903,0.4134026605607083
658,S009,MKC.U4.02.conditional_compound_independence,0,28,0.47391479308023343,0.19185689769988454
713,S009,MKC.U6.05.two_prop_hypothesis_tests,0,29,0.3962942099201002,0.1908269054656957
718,S009,MKC.U4.05.geometric_model,0,30,0.45141784139258684,0.8813627792806349
719,S009,MKC.U8.02.chi_square_two_way_structure,1,31,0.39773543174087467,0.4844387112443844
727,S009,MKC.U3.01.population_sampling_methods,1,32,0.502492789062926,0.5330067111289718
732,S009,MKC.U9.03.slope_hypothesis_tests,0,33,0.3968371779959329,0.2591809263648171
814,S009,MKC.U6.01.one_prop_confidence_intervals,0,34,0.42296506854010063,0.6117542597281533
839,S009,MKC.U4.03.random_variables_expected_value,1,35,0.43402630552882715,0.2751594809913162
845,S009,MKC.U7.03.one_sample_t_tests,0,36,0.34664979900571397,0.1785569441093262
851,S009,MKC.U5.01.normal_simulation_estimators,1,37,0.495146857102315,0.43153506266674396
879,S009,MKC.U6.03.errors_alpha_power,0,38,0.4173911020020117,0.3401289266736797
934,S009,MKC.U4.01.probability_foundations_simulation,0,39,0.5688258063141303,0.5852068591422305
966,S009,MKC.U5.04.sample_mean_sampling_distribution,0,40,0.44960642792220645,0.49860879680950226
1029,S009,MKC.U1.04.summary_statistics_outliers,1,41,0.5892301794436284,0.6903591536117899
1032,S009,MKC.U6.03.errors_alpha_power,0,42,0.3775301781102324,0.23252609829811596
1097,S009,MKC.U1.06.normal_distribution_calculations,0,43,0.5582687526431697,0.6738432074166171
1158,S009,MKC.U6.01.one_prop_confidence_intervals,0,44,0.3915943578444019,0.4985759272034488
1185,S009,MKC.U5.01.normal_simulation_estimators,1,45,0.5481025066404779,0.6003505734620276
1187,S009,MKC.U4.01.probability_foundations_simulation,1,46,0.5518533197488795,0.5006796478124916
1196,S009,MKC.U10.03.effect_size_practical_importance,1,47,0.36503429880396926,0.23370889134973952
1267,S009,MKC.U9.01.slope_inference_foundations_ci,1,48,0.48045890919990875,0.701717610090171
1313,S009,MKC.U5.04.sample_mean_sampling_distribution,0,49,0.4166412660065548,0.3995397482543044
1317,S009,MKC.U6.05.two_prop_hypothesis_tests,1,50,0.3917908220917978,0.17361337956286851
1339,S009,MKC.U1.02.categorical_tables_displays,0,51,0.6247673968744434,0.9737073361807487
1401,S009,MKC.U10.02.bootstrap_intervals,1,52,0.2790506294736238,0.0720286907076292
1412,S009,MKC.U7.03.one_sample_t_tests,1,53,0.3283955738391688,0.1226289454167162
1415,S009,MKC.U5.02.sample_proportion_sampling_distribution,1,54,0.5680412101618624,0.4604510304634931
1434,S009,MKC.U7.05.two_sample_t_tests,0,55,0.35484044473804155,0.3689123784208609
1478,S009,MKC.U6.02.one_prop_hypothesis_tests,0,56,0.3938866711720322,0.30074115906653837
1479,S009,MKC.U9.03.slope_hypothesis_tests,1,57,0.37620586997911515,0.19743789945372023
1503,S009,MKC.U8.01.chi_square_gof,1,58,0.49207250315486095,0.3253040649680745
1510,S009,MKC.U1.02.categorical_tables_displays,1,59,0.6273739471588569,0.9790670484833861
1511,S009,MKC.U7.03.one_sample_t_tests,1,60,0.36817209434953824,0.2444977821821142
1521,S009,MKC.U4.04.binomial_model,0,61,0.5222601190345798,0.6249232046021372
1527,S009,MKC.U4.01.probability_foundations_simulation,1,62,0.5745475200998305,0.6137024192048528
1562,S009,MKC.U4.04.binomial_model,1,63,0.45829862882739136,0.45330159521627955
1586,S009,MKC.U6.01.one_prop_confidence_intervals,1,64,0.3603341193250661,0.385796152965562
1604,S009,MKC.U5.04.sample_mean_sampling_distribution,0,65,0.39068418735679766,0.3215318473168324
1610,S009,MKC.U6.02.one_prop_hypothesis_tests,1,66,0.37243444236599255,0.22127684054318356
1614,S009,MKC.U7.03.one_sample_t_tests,0,67,0.42536382008135226,0.41972399599146104
1621,S009,MKC.U10.03.effect_size_practical_importance,1,68,0.4725526639053106,0.48638221746342053
1686,S009,MKC.U4.01.probability_foundations_simulation,1,69,0.5944751109728552,0.7129467861714125
1702,S009,MKC.U7.05.two_sample_t_tests,0,70,0.34273502924864174,0.3331546185266371
1770,S009,MKC.U8.01.chi_square_gof,1,71,0.5249464448113779,0.46393695757641423
1795,S009,MKC.U4.04.binomial_model,1,72,0.5359951093149604,0.6617769603414483
1811,S009,MKC.U4.04.binomial_model,0,73,0.5953675366232404,0.8210851861939892
1848,S009,MKC.U7.05.two_sample_t_tests,1,74,0.3343372004469374,0.30834856819428025
1860,S009,MKC.U4.05.geometric_model,0,75,0.4263392173234283,0.8312334965438456
1863,S009,MKC.U7.01.t_intervals_mean_foundations,1,76,0.4093158897948373,0.1893601165303892
1901,S009,MKC.U6.05.two_prop_hypothesis_tests,0,77,0.4276982041582966,0.31086397286506207
1909,S009,MKC.U6.01.one_prop_confidence_intervals,0,78,0.41107386231910403,0.5688535137152713
1913,S009,MKC.U6.01.one_prop_confidence_intervals,0,79,0.37935309441542464,0.4544122550340055
1933,S009,MKC.U2.05.residuals_r2_model_diagnostics,0,80,0.3371026993658619,0.3802339444680717
1943,S009,MKC.U1.05.standardization_transformations,0,81,0.5029564308743262,0.3346005452934199
1957,S009,MKC.U4.05.geometric_model,0,82,0.39591444628939937,0.7704178814143634
33,S010,MKC.U7.06.multiple_comparisons_family_error,1,0,0.2863993921252479,0.06620614391898279
38,S010,MKC.U4.02.conditional_compound_independence,1,1,0.44957715942549353,0.09359895668937329
43,S010,MKC.U9.03.slope_hypothesis_tests,1,2,0.3968371779959329,0.2591809263648171
47,S010,MKC.U4.03.random_variables_expected_value,0,3,0.4033803481186831,0.14554635346862987
74,S010,MKC.U6.02.one_prop_hypothesis_tests,1,4,0.3938866711720322,0.30074115906653837
113,S010,MKC.U4.04.binomial_model,0,5,0.4434287337868903,0.4134026605607083
122,S010,MKC.U7.05.two_sample_t_tests,0,6,0.35484044473804155,0.3689123784208609
128,S010,MKC.U3.05.blocking_matching_blinding_confounding,1,7,0.4399936241602692,0.1720711246192338
146,S010,MKC.U10.04.power_typeii_tradeoffs,1,8,0.3375924532240945,0.23936264824223333
161,S010,MKC.U1.04.summary_statistics_outliers,1,9,0.5346536595378323,0.5255979411710695
253,S010,MKC.U7.03.one_sample_t_tests,1,10,0.34664979900571397,0.1785569441093262
261,S010,MKC.U8.02.chi_square_two_way_structure,0,11,0.39773543174087467,0.4844387112443844
278,S010,MKC.U8.01.chi_square_gof,0,12,0.49207250315486095,0.3253040649680745
281,S010,MKC.U7.03.one_sample_t_tests,0,13,0.3960480477466869,0.3299052027067759
296,S010,MKC.U5.01.normal_simulation_estimators,0,14,0.495146857102315,0.43153506266674396
303,S010,MKC.U4.02.conditional_compound_independence,1,15,0.47391479308023343,0.19185689769988454
317,S010,MKC.U4.01.probability_foundations_simulation,1,16,0.5456648081827902,0.46985931851352264
321,S010,MKC.U10.01.bootstrap_process_distribution,0,17,0.4471732637293605,0.5844636769439174
326,S010,MKC.U9.03.slope_hypothesis_tests,0,18,0.4610543819499327,0.45136285436740153
328,S010,MKC.U4.02.conditional_compound_independence,0,19,0.5047793807468132,0.3164660062631534
329,S010,MKC.U4.01.probability_foundations_simulation,1,20,0.5688258063141303,0.5852068591422305
340,S010,MKC.U3.02.bias_and_generalization,0,21,0.4808526314688938,0.33426155021522114
389,S010,MKC.U5.05.diff_means_sampling_distribution,0,22,0.5352807874862728,0.34799002442884214
396,S010,MKC.U9.02.regression_conditions_diagnostics_scope,0,23,0.5156751703645449,0.6579880327404328
405,S010,MKC.U4.01.probability_foundations_simulation,1,24,0.5896008316668321,0.6886716609329018
416,S010,MKC.U8.02.chi_square_two_way_structure,0,25,0.3537061353759731,0.3528689430001623
435,S010,MKC.U7.03.one_sample_t_tests,0,26,0.3620504189421738,0.22574195710293568
436,S010,MKC.U4.05.geometric_model,1,27,0.45141784139258684,0.8813627792806349
458,S010,MKC.U7.05.two_sample_t_tests,0,28,0.34273502924864174,0.3331546185266371
490,S010,MKC.U3.04.random_assignment_causation_design,0,29,0.4327989884766924,0.04513034096184463
502,S010,MKC.U10.04.power_typeii_tradeoffs,1,30,0.37576199512115593,0.394835936402164
537,S010,MKC.U7.04.two_sample_t_intervals,0,31,0.31901631525522745,0.2044347653622894
545,S010,MKC.U6.03.errors_alpha_power,1,32,0.4173911020020117,0.3401289266736797
556,S010,MKC.U5.01.normal_simulation_estimators,1,33,0.45467075407747926,0.3025026729834503
573,S010,MKC.U2.04.regression_prediction_interpretation,0,34,0.5134831336066141,0.40967834291926103
604,S010,MKC.U4.05.geometric_model,1,35,0.509681760528726,0.9978256469273826
629,S010,MKC.U8.02.chi_square_two_way_structure,0,36,0.31695900612274996,0.24305998217967653
637,S010,MKC.U5.05.diff_means_sampling_distribution,0,37,0.5264395167908511,0.32409996917970474
678,S010,MKC.U3.02.bias_and_generalization,0,38,0.4725202732817674,0.2893119784802317
699,S010,MKC.U2.01.two_way_categorical_association,0,39,0.45872503510401585,0.11210792166554727
748,S010,MKC.U4.01.probability_foundations_simulation,0,40,0.6068470433115,0.7745620913493191
817,S010,MKC.U6.05.two_prop_hypothesis_tests,0,41,0.3962942099201002,0.1908269054656957
821,S010,MKC.U3.05.blocking_matching_blinding_confounding,0,42,0.47788276384569417,0.2975712206872007
826,S010,MKC.U5.01.normal_simulation_estimators,1,43,0.5059528190643003,0.46598302061186014
852,S010,MKC.U7.05.two_sample_t_tests,1,44,0.3343372004469374,0.30834856819428025
876,S010,MKC.U1.03.quantitative_displays_description,1,45,0.44463609871008,0.062078222331193346
878,S010,MKC.U2.03.correlation_form_outliers_transform,0,46,0.5018479287975137,0.6356003598736786
903,S010,MKC.U1.06.normal_distribution_calculations,0,47,0.5582687526431697,0.6738432074166171
921,S010,MKC.U6.01.one_prop_confidence_intervals,0,48,0.43456391014353385,0.6536002212248031
928,S010,MKC.U7.03.one_sample_t_tests,0,49,0.338328798991274,0.15306274352382476
933,S010,MKC.U3.03.study_type_variables_units,0,50,0.44562260917777535,0.13553057430305052
973,S010,MKC.U2.04.regression_prediction_interpretation,0,51,0.5095318631111587,0.40059923285359145
984,S010,MKC.U1.05.standardization_transformations,1,52,0.5029564308743262,0.3346005452934199
985,S010,MKC.U3.01.population_sampling_methods,1,53,0.5018323950422561,0.5302281506352647
1039,S010,MKC.U9.02.regression_conditions_diagnostics_scope,1,54,0.5228390903464849,0.705239990743741
1093,S010,MKC.U4.02.conditional_compound_independence,0,55,0.4897328609032968,0.2557189311706746
1100,S010,MKC.U4.03.random_variables_expected_value,0,56,0.40493206190370123,0.1521091269530597
1119,S010,MKC.U8.01.chi_square_gof,0,57,0.47842038199585457,0.2677316245747767
1166,S010,MKC.U2.05.residuals_r2_model_diagnostics,1,58,0.3202135717671906,0.3106852014320709
1179,S010,MKC.U9.02.regression_conditions_diagnostics_scope,0,59,0.5421224945010947,0.8324299378078479
1211,S010,MKC.U9.02.regression_conditions_diagnostics_scope,0,60,0.5443677857058125,0.847239484254204
1302,S010,MKC.U10.04.power_typeii_tradeoffs,1,61,0.41813671448791667,0.567437875733057
1309,S010,MKC.U2.02.scatterplots_and_association,0,62,0.4899354310097235,0.4729488248180167
1314,S010,MKC.U1.04.summary_statistics_outliers,0,63,0.5892301794436284,0.6903591536117899
1359,S010,MKC.U3.03.study_type_variables_units,1,64,0.456499360068907,0.16679607162148644
1393,S010,MKC.U1.03.quantitative_displays_description,0,65,0.4710892101977765,0.13794944958161262
1446,S010,MKC.U4.02.conditional_compound_independence,1,66,0.479268325341091,0.21347062829290608
1455,S010,MKC.U6.01.one_prop_confidence_intervals,0,67,0.4040306883641337,0.5434433567176399
1458,S010,MKC.U5.01.normal_simulation_estimators,0,68,0.558214717139925,0.6325869447580379
1549,S010,MKC.U2.01.two_way_categorical_association,0,69,0.4454647671711532,0.07392712774208571
1557,S010,MKC.U2.04.regression_prediction_interpretation,0,70,0.507653679341848,0.3962835988860517
1629,S010,MKC.U4.02.conditional_compound_independence,1,71,0.511148040765902,0.3421780959982936
1676,S010,MKC.U10.01.bootstrap_process_distribution,0,72,0.43107507585433413,0.5262712932328504
1687,S010,MKC.U4.03.random_variables_expected_value,1,73,0.40595310441802324,0.15642749468566947
1694,S010,MKC.U5.01.normal_simulation_estimators,0,74,0.5118661445859165,0.4848339095564107
1746,S010,MKC.U1.02.categorical_tables_displays,1,75,0.6247673968744434,0.9737073361807487
1760,S010,MKC.U6.02.one_prop_hypothesis_tests,0,76,0.4354804883457112,0.4548148623808007
1787,S010,MKC.U5.01.normal_simulation_estimators,0,77,0.46839356292923984,0.3462491477422291
1835,S010,MKC.U2.03.correlation_form_outliers_transform,1,78,0.40769368119930094,0.4448139720175751
1861,S010,MKC.U8.01.chi_square_gof,1,79,0.46853615759300316,0.226048803741347
1862,S010,MKC.U6.05.two_prop_hypothesis_tests,0,80,0.3917908220917978,0.17361337956286851
1910,S010,MKC.U6.02.one_prop_hypothesis_tests,0,81,0.40667856539087166,0.34812547357826584
1922,S010,MKC.U8.01.chi_square_gof,1,82,0.4989213030206143,0.3541861791424418
1941,S010,MKC.U1.04.summary_statistics_outliers,0,83,0.5372602161336948,0.5334668823525693
1951,S010,MKC.U8.01.chi_square_gof,1,84,0.5320582460726986,0.4939281764820756
1953,S010,MKC.U1.01.data_context_variables,0,85,0.5725799903118745,0.5025610722694052
44,S011,MKC.U4.01.probability_foundations_simulation,1,0,0.5456648081827902,0.46985931851352264
55,S011,MKC.U6.03.errors_alpha_power,0,1,0.4173911020020117,0.3401289266736797
58,S011,MKC.U2.05.residuals_r2_model_diagnostics,1,2,0.3202135717671906,0.3106852014320709
64,S011,MKC.U6.05.two_prop_hypothesis_tests,1,3,0.3962942099201002,0.1908269054656957
109,S011,MKC.U8.03.chi_square_two_way_calculation_conclusion,1,4,0.339189624365961,0.4330001328839683
176,S011,MKC.U6.02.one_prop_hypothesis_tests,1,5,0.3938866711720322,0.30074115906653837
182,S011,MKC.U3.05.blocking_matching_blinding_confounding,1,6,0.4399936241602692,0.1720711246192338
190,S011,MKC.U7.03.one_sample_t_tests,1,7,0.34664979900571397,0.1785569441093262
192,S011,MKC.U1.04.summary_statistics_outliers,1,8,0.5346536595378323,0.5255979411710695
197,S011,MKC.U4.01.probability_foundations_simulation,1,9,0.5688258063141303,0.5852068591422305
199,S011,MKC.U4.03.random_variables_expected_value,0,10,0.4033803481186831,0.14554635346862987
219,S011,MKC.U1.06.normal_distribution_calculations,1,11,0.5582687526431697,0.6738432074166171
295,S011,MKC.U7.01.t_intervals_mean_foundations,1,12,0.37780194704454934,0.09206216075406949
341,S011,MKC.U6.05.two_prop_hypothesis_tests,1,13,0.43345975359181366,0.33288663318114
386,S011,MKC.U4.05.geometric_model,1,14,0.45141784139258684,0.8813627792806349
397,S011,MKC.U8.01.chi_square_gof,1,15,0.49207250315486095,0.3253040649680745
412,S011,MKC.U1.04.summary_statistics_outliers,1,16,0.5892301794436284,0.6903591536117899
476,S011,MKC.U5.01.normal_simulation_estimators,1,17,0.495146857102315,0.43153506266674396
496,S011,MKC.U7.01.t_intervals_mean_foundations,1,18,0.4093158897948373,0.1893601165303892
534,S011,MKC.U6.04.two_prop_confidence_intervals,1,19,0.4789861513921988,0.3671580306604872
574,S011,MKC.U4.03.random_variables_expected_value,0,20,0.40493206190370123,0.1521091269530597
582,S011,MKC.U2.01.two_way_categorical_association,0,21,0.45872503510401585,0.11210792166554727
597,S011,MKC.U4.02.conditional_compound_independence,0,22,0.44957715942549353,0.09359895668937329
615,S011,MKC.U6.04.two_prop_confidence_intervals,1,23,0.5745849647061816,0.5924458423089535
621,S011,MKC.U7.01.t_intervals_mean_foundations,1,24,0.4555012602326741,0.33195548030258876
666,S011,MKC.U4.05.geometric_model,0,25,0.509681760528726,0.9978256469273826
686,S011,MKC.U5.03.diff_proportions_sampling_distribution,1,26,0.31035933076799516,0.23398031610035255
703,S011,MKC.U10.04.power_typeii_tradeoffs,0,27,0.3375924532240945,0.23936264824223333
711,S011,MKC.U7.01.t_intervals_mean_foundations,0,28,0.511642335939799,0.5052886599897588
715,S011,MKC.U8.02.chi_square_two_way_structure,1,29,0.39773543174087467,0.4844387112443844
745,S011,MKC.U4.03.random_variables_expected_value,1,30,0.40595310441802324,0.15642749468566947
784,S011,MKC.U6.01.one_prop_confidence_intervals,0,31,0.43456391014353385,0.6536002212248031
789,S011,MKC.U2.01.two_way_categorical_association,0,32,0.4454647671711532,0.07392712774208571
803,S011,MKC.U10.01.bootstrap_process_distribution,0,33,0.4471732637293605,0.5844636769439174
858,S011,MKC.U4.01.probability_foundations_simulation,0,34,0.5896008316668321,0.6886716609329018
883,S011,MKC.U6.02.one_prop_hypothesis_tests,0,35,0.4354804883457112,0.4548148623808007
891,S011,MKC.U3.01.population_sampling_methods,1,36,0.5018323950422561,0.5302281506352647
899,S011,MKC.U7.01.t_intervals_mean_foundations,1,37,0.4645038428999094,0.3597505707858741
913,S011,MKC.U3.01.population_sampling_methods,1,38,0.5336858296281891,0.6642491928602999
970,S011,MKC.U3.04.random_assignment_causation_design,1,39,0.4327989884766924,0.04513034096184463
983,S011,MKC.U7.05.two_sample_t_tests,0,40,0.35484044473804155,0.3689123784208609
1012,S011,MKC.U3.01.population_sampling_methods,0,41,0.5598558991387439,0.7743578840108319
1014,S011,MKC.U4.04.binomial_model,0,42,0.4434287337868903,0.4134026605607083
1050,S011,MKC.U7.03.one_sample_t_tests,0,43,0.3960480477466869,0.3299052027067759
1051,S011,MKC.U4.01.probability_foundations_simulation,1,44,0.5730525674438786,0.6062571825512965
1056,S011,MKC.U7.03.one_sample_t_tests,0,45,0.3620504189421738,0.22574195710293568
1063,S011,MKC.U4.05.geometric_model,1,46,0.5090382480647289,0.996539339585983
1072,S011,MKC.U6.01.one_prop_confidence_intervals,1,47,0.4040306883641337,0.5434433567176399
1088,S011,MKC.U4.04.binomial_model,0,48,0.3885296874911003,0.26609742035269796
1118,S011,MKC.U1.03.quantitative_displays_description,1,49,0.44463609871008,0.062078222331193346
1133,S011,MKC.U1.06.normal_distribution_calculations,1,50,0.5847661764820673,0.7860508669402687
1153,S011,MKC.U4.04.binomial_model,0,51,0.3505681410967927,0.16423891665206378
1154,S011,MKC.U3.01.population_sampling_methods,1,52,0.5409006921021337,0.6946052094355225
1175,S011,MKC.U1.03.quantitative_displays_description,1,53,0.4710892101977765,0.13794944958161262
1193,S011,MKC.U7.05.two_sample_t_tests,1,54,0.34273502924864174,0.3331546185266371
1221,S011,MKC.U10.02.bootstrap_intervals,0,55,0.24778400468316883,0.02119036451985346
1223,S011,MKC.U7.05.two_sample_t_tests,1,56,0.4344002970948883,0.6039214204720958
1224,S011,MKC.U3.01.population_sampling_methods,0,57,0.5653553309627823,0.7974963491177834
1248,S011,MKC.U2.01.two_way_categorical_association,1,58,0.4396558796634374,0.05720137695186124
1269,S011,MKC.U4.05.geometric_model,1,59,0.5107414045668426,0.9999437533849224
1275,S011,MKC.U5.03.diff_proportions_sampling_distribution,0,60,0.39119185215515306,0.46678411354721333
1276,S011,MKC.U6.04.two_prop_confidence_intervals,0,61,0.6546817492593973,0.7812016300278509
1278,S011,MKC.U7.05.two_sample_t_tests,1,62,0.5056515709113811,0.8143880453904013
1293,S011,MKC.U4.05.geometric_model,0,63,0.5107690877413231,0.999999088864124
1303,S011,MKC.U7.03.one_sample_t_tests,0,64,0.338328798991274,0.15306274352382476
1305,S011,MKC.U5.05.diff_means_sampling_distribution,1,65,0.5352807874862728,0.34799002442884214
1333,S011,MKC.U8.01.chi_square_gof,0,66,0.5249464448113779,0.46393695757641423
1348,S011,MKC.U9.03.slope_hypothesis_tests,0,67,0.3968371779959329,0.2591809263648171
1358,S011,MKC.U4.04.binomial_model,1,68,0.3280718883533229,0.10387692245088113
1377,S011,MKC.U5.01.normal_simulation_estimators,1,69,0.5481025066404779,0.6003505734620276
1390,S011,MKC.U2.01.two_way_categorical_association,0,70,0.4628893221849417,0.12409831188088555
1403,S011,MKC.U5.03.diff_proportions_sampling_distribution,1,71,0.35528948592464094,0.3633825735190551
1416,S011,MKC.U7.05.two_sample_t_tests,0,72,0.543190993405584,0.9252744215987148
1444,S011,MKC.U9.03.slope_hypothesis_tests,1,73,0.37620586997911515,0.19743789945372023
1445,S011,MKC.U1.06.normal_distribution_calculations,1,74,0.6036494450664861,0.8660151451620518
1460,S011,MKC.U5.03.diff_proportions_sampling_distribution,0,75,0.44192490282703406,0.6128991505371929
1482,S011,MKC.U3.03.study_type_variables_units,0,76,0.44562260917777535,0.13553057430305052
1546,S011,MKC.U4.04.binomial_model,0,77,0.3734119954739896,0.22553359631151434
1548,S011,MKC.U2.05.residuals_r2_model_diagnostics,0,78,0.379191709950386,0.5535547844392779
1616,S011,MKC.U8.01.chi_square_gof,1,79,0.5045523598941831,0.37793294218599577
1666,S011,MKC.U4.03.random_variables_expected_value,1,80,0.43532803053849456,0.2806649591664456
1680,S011,MKC.U4.02.conditional_compound_independence,1,81,0.45414174510001143,0.11202748578578593
1724,S011,MKC.U2.03.correlation_form_outliers_transform,1,82,0.5018479287975137,0.6356003598736786
1739,S011,MKC.U1.04.summary_statistics_outliers,0,83,0.631052828709438,0.8166176694059785
1765,S011,MKC.U10.01.bootstrap_process_distribution,0,84,0.43107507585433413,0.5262712932328504
1782,S011,MKC.U3.01.population_sampling_methods,1,85,0.5475196691199562,0.7224540806773033
1812,S011,MKC.U4.04.binomial_model,1,86,0.34128268386416116,0.13932415764651643
1855,S011,MKC.U4.03.random_variables_expected_value,0,87,0.4701631848812944,0.42799575525413003
1900,S011,MKC.U1.02.categorical_tables_displays,1,88,0.6247673968744434,0.9737073361807487
1938,S011,MKC.U4.04.binomial_model,0,89,0.3955602008108925,0.2849617089557774
1952,S011,MKC.U2.03.correlation_form_outliers_transform,1,90,0.6186406612729987,0.8722595029845517
1956,S011,MKC.U1.01.data_context_variables,1,91,0.5725799903118745,0.5025610722694052
11,S012,MKC.U4.04.binomial_model,0,0,0.4434287337868903,0.4134026605607083
56,S012,MKC.U4.01.probability_foundations_simulation,1,1,0.5456648081827902,0.46985931851352264
80,S012,MKC.U6.01.one_prop_confidence_intervals,0,2,0.43456391014353385,0.6536002212248031
134,S012,MKC.U4.03.random_variables_expected_value,1,3,0.4033803481186831,0.14554635346862987
150,S012,MKC.U3.03.study_type_variables_units,0,4,0.44562260917777535,0.13553057430305052
167,S012,MKC.U4.01.probability_foundations_simulation,1,5,0.5688258063141303,0.5852068591422305
172,S012,MKC.U4.03.random_variables_expected_value,0,6,0.43203541137186074,0.2667392507208912
