,user_id,skill_name,correct,order_id,correct_predictions,state_predictions
1665,S008,KC.U6.28.two_prop_test_procedure_selection,0,70,0.5191156248912108,0.776498970766164
1710,S008,KC.U5.09.sample_proportion_mean,1,71,0.5866400639386087,0.7822261156104414
1717,S008,KC.U2.15.intercept_interpretation,1,72,0.5450912866211179,0.26244792437980896
1732,S008,KC.U4.30.geometric_mean_sd,0,73,0.5454436100642001,0.7974623549477823
1751,S008,KC.U3.04.stratified_random_sample,0,74,0.4648404798696838,0.3104559867407384
1768,S008,KC.U4.11.independent_events_probability,0,75,0.5554131379941484,0.8688536889619031
1810,S008,KC.U8.15.homogeneity_vs_independence_distinction,0,76,0.36090080450840367,0.03597049730562309
1824,S008,KC.U4.33.expected_value_decision_making,0,77,0.41063251275237345,0.4060639325312592
1892,S008,KC.U5.25.statistic_sampling_distribution_interpretation,1,78,0.26666666666666666,0.34132460400679926
1955,S008,KC.U4.30.geometric_mean_sd,0,79,0.5303162338281759,0.7450578259558724
4,S009,KC.U3.04.stratified_random_sample,1,0,0.4648404798696838,0.3104559867407384
75,S009,KC.U3.04.stratified_random_sample,0,1,0.5183539449780493,0.5196321137185445
81,S009,KC.U2.16.residual_compute_interpret,0,2,0.4290397963996588,0.4545863443327953
85,S009,KC.U1.16.resistance_skew_mean_median,1,3,0.5179847419895559,0.22843029057909411
137,S009,KC.U2.19.coefficient_of_determination,0,4,0.3839835641816424,0.9297569002351912
138,S009,KC.U4.20.linear_transform_random_variable,0,5,0.44027677387083264,0.24880205610285022
151,S009,KC.U10.07.bootstrap_interval_interpret_context,0,6,0.23306068406914074,0.04185735680441609
174,S009,KC.U3.23.placebo_blinding,1,7,0.4761904761904762,0.25085950847287347
188,S009,KC.U9.08.regression_linearity_condition,1,8,0.5886051626593632,0.16309682871573283
215,S009,KC.U3.13.stratification_design_advantage,0,9,0.46131306911022624,0.8682141194270524
217,S009,KC.U4.12.probability_tree_compound_paths,1,10,0.5292092366458259,0.04495369699773793
221,S009,KC.U6.07.one_prop_ci_interpret,0,11,0.29490339989873726,0.42009336213928455
230,S009,KC.U7.07.ci_width_sample_size_confidence,1,12,0.539791772606646,0.875747010554886
250,S009,KC.U3.18.causation_from_experiment,0,13,0.4211380447542328,0.1776303092995722
275,S009,KC.U4.03.sample_space_outcomes,1,14,0.5521261456943014,0.41627439526378945
312,S009,KC.U6.26.two_prop_ci_compute_interpret,1,15,0.540773767396332,0.6543983470198357
355,S009,KC.U10.02.bootstrap_resampling_with_replacement,1,16,0.41552781416709994,0.1223751657763062
378,S009,KC.U3.04.stratified_random_sample,0,17,0.5094924990999511,0.48499404787006206
381,S009,KC.U1.11.describe_distribution_socs,0,18,0.47896032481840983,0.49978139533757654
392,S009,KC.U3.21.randomized_block_design,0,19,0.5183336188384052,0.4173789588520577
408,S009,KC.U9.10.regression_equal_variance_condition,1,20,0.75,0.7895992416519882
411,S009,KC.U10.03.bootstrap_same_sample_size,1,21,0.7058823529411764,0.7529457047741653
414,S009,KC.U1.10.histogram_shape_features,0,22,0.42910989501450075,0.009919972548856607
433,S009,KC.U3.04.stratified_random_sample,1,23,0.5025439586739182,0.4578332431730949
463,S009,KC.U6.09.ci_claim_plausibility,1,24,0.3714430143111143,0.0799281728151932
516,S009,KC.U6.06.one_prop_ci_compute,0,25,0.3382920229082357,0.36932983829474747
524,S009,KC.U4.16.expected_value_calculation,1,26,0.43834358570360693,0.6972533798568442
589,S009,KC.U4.24.binomial_exact_probability,1,27,0.4226828716659659,0.2697491463803403
658,S009,KC.U4.08.conditional_probability,0,28,0.44257888368379517,0.3357829915329306
713,S009,KC.U6.30.pooled_proportion_test_se,0,29,0.24999999999999994,0.20615046999641945
718,S009,KC.U4.30.geometric_mean_sd,0,30,0.4942153243918767,0.6199964058079667
719,S009,KC.U8.19.two_way_degrees_freedom,1,31,0.49532199176036185,0.7337590002359037
727,S009,KC.U3.13.stratification_design_advantage,1,32,0.42995366078748426,0.7933204298764635
732,S009,KC.U9.14.slope_test_hypotheses,0,33,0.33581087980342983,0.09492926444056861
814,S009,KC.U6.02.one_prop_ci_procedure_selection,0,34,0.5344138499143893,0.4005563358099831
839,S009,KC.U4.17.expected_value_interpretation,1,35,0.518801549307428,0.44531898912022444
845,S009,KC.U7.16.t_test_decision_conclusion,0,36,0.3226170393109029,0.1356997007164893
851,S009,KC.U5.07.unbiased_estimator,1,37,0.3219052659253029,0.22361888463452465
879,S009,KC.U6.22.alpha_beta_tradeoff,0,38,0.3948246122288014,0.6123911190405507
934,S009,KC.U4.07.mutually_exclusive_events,0,39,0.5325929801189222,0.10705236996986375
966,S009,KC.U5.20.sample_mean_probability,0,40,0.41050306684772725,0.45947945150738395
1029,S009,KC.U1.15.outlier_rule,1,41,0.47859725215407956,0.4044053651637941
1032,S009,KC.U6.21.power_beta_relationship,0,42,0.4136108930041299,0.3450493768723549
1097,S009,KC.U1.23.inverse_normal_percentile,0,43,0.5024749687734598,0.11385893363602026
1158,S009,KC.U6.04.one_prop_ci_conditions,0,44,0.4255876809385307,0.317288724534563
1185,S009,KC.U5.02.normal_model_probability,1,45,0.5572119810479408,0.6271187179191569
1187,S009,KC.U4.01.probability_long_run_interpretation,1,46,0.6142003573219216,0.7640809062412248
1196,S009,KC.U10.10.cohens_d_compute_effect_size,1,47,0.3396123735471948,0.546673217814367
1267,S009,KC.U9.01.regression_inference_procedure_selection,1,48,0.5962552272644515,0.16737213757733524
1313,S009,KC.U5.19.clt_sample_mean_shape,0,49,0.5457449148573325,0.44961572957954116
1317,S009,KC.U6.31.two_prop_test_statistic_pvalue,1,50,0.3941724595488989,0.48349240235133245
1339,S009,KC.U1.06.categorical_bar_pie_segmented,0,51,0.6764521808492837,0.8860100840644889
1401,S009,KC.U10.05.bootstrap_percentile_cutoffs,1,52,0.23181314340168696,0.15409647759115486
1412,S009,KC.U7.12.mean_hypotheses,1,53,0.4513584965547806,0.7477537325428623
1415,S009,KC.U5.09.sample_proportion_mean,1,54,0.5866400639386087,0.7822261156104414
1434,S009,KC.U7.24.two_sample_t_test_statistic_pvalue,0,55,0.4150793249983223,0.6591765616341282
1478,S009,KC.U6.17.ci_test_connection_one_prop,0,56,0.33246660499371766,0.011757998753388644
1479,S009,KC.U9.13.slope_test_procedure_selection,1,57,0.6099330935935705,0.4906359504673784
1503,S009,KC.U8.07.gof_test_statistic_contributions,1,58,0.5210541957624819,0.6323148084131188
1510,S009,KC.U1.07.two_way_table_association,1,59,0.5458488355021107,0.6505263808660051
1511,S009,KC.U7.15.p_value_interpretation_mean,1,60,0.41061475761727867,0.34882954599510874
1521,S009,KC.U4.26.binomial_mean_sd,0,61,0.5097559994387902,0.8739381489685222
1527,S009,KC.U4.03.sample_space_outcomes,1,62,0.6777578562295399,0.7564078340923445
1562,S009,KC.U4.26.binomial_mean_sd,1,63,0.5705537291954843,0.9829985927052619
1586,S009,KC.U6.04.one_prop_ci_conditions,1,64,0.389827005579926,0.22345138451612817
1604,S009,KC.U5.25.statistic_sampling_distribution_interpretation,0,65,0.26666666666666666,0.34132460400679926
1610,S009,KC.U6.14.one_prop_test_statistic,1,66,0.2778135169717747,0.33658369219016765
1614,S009,KC.U7.16.t_test_decision_conclusion,0,67,0.3269574281479182,0.17979442933477918
1621,S009,KC.U10.11.cohens_d_interpret_practical_importance,1,68,0.40199966518949654,0.4531921198473803
1686,S009,KC.U4.03.sample_space_outcomes,1,69,0.7371444485583626,0.9171902176406942
1702,S009,KC.U7.22.two_sample_t_test_procedure_selection,0,70,0.5523623279738434,0.18953670036261497
1770,S009,KC.U8.02.gof_procedure_selection,1,71,0.663696469971532,0.10104407236568326
1795,S009,KC.U4.27.binomial_formula_interpretation,1,72,0.375,0.12608795022750813
1811,S009,KC.U4.23.binomial_conditions,0,73,0.3937435908690244,0.37244497759535117
1848,S009,KC.U7.24.two_sample_t_test_statistic_pvalue,1,74,0.3724948225117334,0.5382033593738832
1860,S009,KC.U4.30.geometric_mean_sd,0,75,0.4798181604016807,0.5701214912190895
1863,S009,KC.U7.02.t_distribution_degrees_freedom,1,76,0.4829228200991653,0.4672777035306681
1901,S009,KC.U6.28.two_prop_test_procedure_selection,0,77,0.5191156248912108,0.776498970766164
1909,S009,KC.U6.07.one_prop_ci_interpret,0,78,0.27878798669734073,0.3790104169464359
1913,S009,KC.U6.09.ci_claim_plausibility,0,79,0.4265071622057164,0.304770694312297
1933,S009,KC.U2.19.coefficient_of_determination,0,80,0.37598694441900515,0.906144369836052
1943,S009,KC.U1.18.linear_transformations,0,81,0.5387813709659469,0.6739470054719153
1957,S009,KC.U4.30.geometric_mean_sd,0,82,0.4674166517854267,0.5271599618908079
33,S010,KC.U7.27.multiple_comparisons_alpha_adjustment,1,0,0.15533815622041128,0.43791578317279917
38,S010,KC.U4.11.independent_events_probability,1,1,0.5293829196625119,0.7682738940159192
43,S010,KC.U9.13.slope_test_procedure_selection,1,2,0.6099330935935705,0.4906359504673784
47,S010,KC.U4.16.expected_value_calculation,0,3,0.43834358570360693,0.6972533798568442
74,S010,KC.U6.17.ci_test_connection_one_prop,1,4,0.33246660499371766,0.011757998753388644
113,S010,KC.U4.24.binomial_exact_probability,0,5,0.4226828716659659,0.2697491463803403
122,S010,KC.U7.25.two_sample_t_test_conclusion,0,6,0.3974120956535502,0.8504300041115287
128,S010,KC.U3.22.matched_pairs_design,1,7,0.3740263529604624,0.3411965184296812
146,S010,KC.U10.16.factors_affecting_power,1,8,0.4272541927251614,0.9679619914171087
161,S010,KC.U1.25.percentile_quartile_interpretation,1,9,0.45692834188600884,0.28144702415605705
253,S010,KC.U7.12.mean_hypotheses,1,10,0.4513584965547806,0.7477537325428623
261,S010,KC.U8.18.two_way_chi_square_conditions,0,11,0.26971853246163846,0.05221930468058452
278,S010,KC.U8.05.gof_conditions,0,12,0.49556922493147215,0.11832692142232498
281,S010,KC.U7.15.p_value_interpretation_mean,0,13,0.41061475761727867,0.34882954599510874
296,S010,KC.U5.02.normal_model_probability,0,14,0.5572119810479408,0.6271187179191569
303,S010,KC.U4.11.independent_events_probability,1,15,0.5554131379941484,0.8688536889619031
317,S010,KC.U4.01.probability_long_run_interpretation,1,16,0.6142003573219216,0.7640809062412248
321,S010,KC.U10.02.bootstrap_resampling_with_replacement,0,17,0.41552781416709994,0.1223751657763062
326,S010,KC.U9.14.slope_test_hypotheses,0,18,0.33581087980342983,0.09492926444056861
328,S010,KC.U4.12.probability_tree_compound_paths,0,19,0.5292092366458259,0.04495369699773793
329,S010,KC.U4.07.mutually_exclusive_events,1,20,0.5325929801189222,0.10705236996986375
340,S010,KC.U3.11.generalization_scope,0,21,0.5078698182115524,0.26960493934312474
389,S010,KC.U5.24.difference_sample_means_units,0,22,0.6666666666666667,0.5932964254127334
396,S010,KC.U9.08.regression_linearity_condition,0,23,0.5886051626593632,0.16309682871573283
405,S010,KC.U4.06.union_intersection_addition_rule,1,24,0.4791847400245317,0.5847280709186813
416,S010,KC.U8.13.homogeneity_procedure_selection,0,25,0.3123006824359647,0.04100474016044821
435,S010,KC.U7.13.t_test_conditions,0,26,0.2036839236636736,0.04404041277956362
436,S010,KC.U4.29.geometric_probability,1,27,0.4657265101356879,0.5354665484671126
458,S010,KC.U7.23.two_sample_t_hypotheses,0,28,0.34895415048371226,0.3048513640302045
490,S010,KC.U3.20.completely_randomized_design,0,29,0.3888565849528098,0.26196673203406995
502,S010,KC.U10.18.alpha_beta_power_tradeoff_context,1,30,0.28038184975174285,0.38188159219293777
537,S010,KC.U7.20.two_sample_t_interval_compute_interpret,0,31,0.29149158769624606,0.21651984353682857
545,S010,KC.U6.18.type_i_error,1,32,0.4708162839572161,0.3647592230298498
556,S010,KC.U5.01.normal_model_percentile_interval,1,33,0.5119954595598822,0.4565405753049041
573,S010,KC.U2.20.regression_extrapolation,0,34,0.6113341918025055,0.6620105839086873
604,S010,KC.U4.29.geometric_probability,1,35,0.5283043592781049,0.7320727125730534
629,S010,KC.U8.13.homogeneity_procedure_selection,0,36,0.3439601135514678,0.21615353326808098
637,S010,KC.U5.22.difference_sample_means_standard_error,0,37,0.5933466602134763,0.9594919690587224
678,S010,KC.U3.11.generalization_scope,0,38,0.50589593151862,0.2529044333811648
699,S010,KC.U2.05.segmented_bar_comparison,0,39,0.42465654329773134,0.22863835632520832
748,S010,KC.U4.01.probability_long_run_interpretation,0,40,0.6584014819815599,0.8843377262757507
817,S010,KC.U6.31.two_prop_test_statistic_pvalue,0,41,0.3941724595488989,0.48349240235133245
821,S010,KC.U3.24.confounding_variables,0,42,0.3236187682357644,0.45206993269457774
826,S010,KC.U5.06.point_estimator_statistic_parameter,1,43,0.6937113963579401,0.876996363470628
852,S010,KC.U7.24.two_sample_t_test_statistic_pvalue,1,44,0.4150793249983223,0.6591765616341282
876,S010,KC.U1.10.histogram_shape_features,1,45,0.42910989501450075,0.009919972548856607
878,S010,KC.U2.09.correlation_properties,0,46,0.5061527945580107,0.478339724149129
903,S010,KC.U1.22.normal_tail_interval_probability,0,47,0.5796647945232332,0.42832041329881215
921,S010,KC.U6.09.ci_claim_plausibility,0,48,0.3714430143111143,0.0799281728151932
928,S010,KC.U7.13.t_test_conditions,0,49,0.2738558512907906,0.1620785810444833
933,S010,KC.U3.16.explanatory_response_treatments,0,50,0.47655640091661267,0.5126314101764798
973,S010,KC.U2.20.regression_extrapolation,0,51,0.5109475512609797,0.5492456909669523
984,S010,KC.U1.24.compare_standardized_values,1,52,0.4577914993828649,0.3494114741822882
985,S010,KC.U3.13.stratification_design_advantage,1,53,0.46131306911022624,0.8682141194270524
1039,S010,KC.U9.08.regression_linearity_condition,1,54,0.5889063795813994,0.16467379151708209
1093,S010,KC.U4.08.conditional_probability,0,55,0.44257888368379517,0.3357829915329306
1100,S010,KC.U4.15.discrete_probability_distribution,0,56,0.44280440321201,0.8226170090239623
1119,S010,KC.U8.09.gof_decision_conclusion,0,57,0.49236805748789625,0.4918771019802825
1166,S010,KC.U2.16.residual_compute_interpret,1,58,0.4290397963996588,0.4545863443327953
1179,S010,KC.U9.08.regression_linearity_condition,0,59,0.6083251838842361,0.26633717691140124
1211,S010,KC.U9.08.regression_linearity_condition,0,60,0.6015469016375204,0.23085079424783755
1302,S010,KC.U10.16.factors_affecting_power,1,61,0.43789427813907844,0.9962811566675092
1309,S010,KC.U2.07.scatterplot_describe_association,0,62,0.5191662125091107,0.6681305340369215
1314,S010,KC.U1.12.center_mean_median_mode,0,63,0.6267877778327031,0.16292500383648556
1359,S010,KC.U3.16.explanatory_response_treatments,1,64,0.42255583996912294,0.3733409543949512
1393,S010,KC.U1.26.graph_construction_axes,0,65,0.3940319737420346,0.5847493686085883
1446,S010,KC.U4.08.conditional_probability,1,66,0.4296607705562907,0.3066151430606594
1455,S010,KC.U6.08.margin_error_width_sample_size,0,67,0.4475897925789861,0.7754661782396316
1458,S010,KC.U5.02.normal_model_probability,0,68,0.5202357567243205,0.50581953585359
1549,S010,KC.U2.05.segmented_bar_comparison,0,69,0.40913205473000047,0.19240866281329672
1557,S010,KC.U2.14.slope_interpretation,0,70,0.5399631479740559,0.4851626600235488
1629,S010,KC.U4.13.bayes_total_probability,1,71,0.5205624558755585,0.38325182240921113
1676,S010,KC.U10.08.bootstrap_limitations_bias_representativeness,0,72,0.5582181424653736,0.1444648495822876
1687,S010,KC.U4.18.standard_deviation_random_variable,1,73,0.539609719635743,0.5308789106719112
1694,S010,KC.U5.01.normal_model_percentile_interval,0,74,0.5496621522008236,0.6833724802116491
1746,S010,KC.U1.05.categorical_freq_relative,1,75,0.49867848842696294,0.2497486740426219
1760,S010,KC.U6.16.hypothesis_test_decision_conclusion,0,76,0.38674259031958697,0.4120436750791508
1787,S010,KC.U5.03.normal_model_appropriateness,0,77,0.49951759399683593,0.20516111317291172
1835,S010,KC.U2.09.correlation_properties,1,78,0.48903902560141255,0.4303227306608311
1861,S010,KC.U8.04.gof_expected_counts,1,79,0.38867021437752114,0.4621017248322333
1862,S010,KC.U6.31.two_prop_test_statistic_pvalue,0,80,0.3650123197072006,0.39458072961429885
1910,S010,KC.U6.12.one_prop_hypotheses,0,81,0.47239854355937927,0.5796705393642174
1922,S010,KC.U8.05.gof_conditions,1,82,0.5221658562401749,0.18911013551443429
1941,S010,KC.U1.14.five_number_boxplot,0,83,0.4574793582193105,0.22467159153869098
1951,S010,KC.U8.02.gof_procedure_selection,1,84,0.663696469971532,0.10104407236568326
1953,S010,KC.U1.04.variable_type_discrete_continuous,0,85,0.6375967738159327,0.742280861787709
44,S011,KC.U4.05.complement_rule,1,0,0.6324617013766943,0.617774924754784
55,S011,KC.U6.20.significance_level_alpha,0,1,0.4937351143079202,0.9931116317570133
58,S011,KC.U2.18.standard_deviation_residuals,1,2,0.2502258994668661,0.49196096544608486
64,S011,KC.U6.30.pooled_proportion_test_se,1,3,0.24999999999999994,0.20615046999641945
109,S011,KC.U8.20.two_way_test_statistic,1,4,0.25843692891205355,0.1531901763276877
176,S011,KC.U6.12.one_prop_hypotheses,1,5,0.47239854355937927,0.5796705393642174
182,S011,KC.U3.22.matched_pairs_design,1,6,0.3740263529604624,0.3411965184296812
190,S011,KC.U7.10.one_sample_t_test_procedure_selection,1,7,0.6210733252701542,0.8744647614743306
192,S011,KC.U1.12.center_mean_median_mode,1,8,0.6267877778327031,0.16292500383648556
197,S011,KC.U4.32.probability_from_simulation,1,9,0.4751422859752171,0.8334534847540604
199,S011,KC.U4.15.discrete_probability_distribution,0,10,0.44280440321201,0.8226170090239623
219,S011,KC.U1.20.normal_model_appropriateness,1,11,0.5991582803474581,0.8990039225071227
295,S011,KC.U7.06.t_interval_interpretation,1,12,0.4253617123565312,0.08150299084030437
341,S011,KC.U6.29.two_prop_hypotheses,1,13,0.48781524002696897,0.42257078608920856
386,S011,KC.U4.30.geometric_mean_sd,1,14,0.4942153243918767,0.6199964058079667
397,S011,KC.U8.02.gof_procedure_selection,1,15,0.663696469971532,0.10104407236568326
412,S011,KC.U1.25.percentile_quartile_interpretation,1,16,0.45692834188600884,0.28144702415605705
476,S011,KC.U5.07.unbiased_estimator,1,17,0.3219052659253029,0.22361888463452465
496,S011,KC.U7.06.t_interval_interpretation,1,18,0.4663158316385913,0.20331487217482375
534,S011,KC.U6.24.two_prop_inference_conditions,1,19,0.4466119955854182,0.48471656754211523
574,S011,KC.U4.15.discrete_probability_distribution,0,20,0.3991332450597737,0.7284370871947203
582,S011,KC.U2.02.marginal_relative_frequency,0,21,0.5297497295951424,0.6007811953060062
597,S011,KC.U4.11.independent_events_probability,0,22,0.5293829196625119,0.7682738940159192
615,S011,KC.U6.26.two_prop_ci_compute_interpret,1,23,0.540773767396332,0.6543983470198357
621,S011,KC.U7.07.ci_width_sample_size_confidence,1,24,0.539791772606646,0.875747010554886
666,S011,KC.U4.29.geometric_probability,0,25,0.4657265101356879,0.5354665484671126
686,S011,KC.U5.14.difference_sample_proportions_standard_error,1,26,0.340903232070906,0.1272447222112932
703,S011,KC.U10.18.alpha_beta_power_tradeoff_context,0,27,0.28038184975174285,0.38188159219293777
711,S011,KC.U7.01.mean_inference_procedure_selection,0,28,0.508301418407438,0.5663470279573222
715,S011,KC.U8.18.two_way_chi_square_conditions,1,29,0.26971853246163846,0.05221930468058452
745,S011,KC.U4.19.probability_distribution_shape_center,1,30,0.4359032585446617,0.5855999469271876
784,S011,KC.U6.10.confidence_level_long_run_interpretation,0,31,0.4416129325993541,0.48433224634505023
789,S011,KC.U2.05.segmented_bar_comparison,0,32,0.42465654329773134,0.22863835632520832
803,S011,KC.U10.08.bootstrap_limitations_bias_representativeness,0,33,0.5582181424653736,0.1444648495822876
858,S011,KC.U4.07.mutually_exclusive_events,0,34,0.5325929801189222,0.10705236996986375
883,S011,KC.U6.12.one_prop_hypotheses,0,35,0.6852932428865747,0.9237580342314976
891,S011,KC.U3.05.cluster_sample,1,36,0.5466425612371065,0.5869885424610523
899,S011,KC.U7.04.one_sample_t_interval_conditions,1,37,0.2770177981235513,0.043055827002934824
913,S011,KC.U3.05.cluster_sample,1,38,0.6352202619937156,0.8341710513099772
970,S011,KC.U3.25.design_conclusion_scope,1,39,0.4161367511534001,0.8190105172163554
983,S011,KC.U7.24.two_sample_t_test_statistic_pvalue,0,40,0.4150793249983223,0.6591765616341282
1012,S011,KC.U3.13.stratification_design_advantage,0,41,0.46131306911022624,0.8682141194270524
1014,S011,KC.U4.24.binomial_exact_probability,0,42,0.4226828716659659,0.2697491463803403
1050,S011,KC.U7.14.t_test_statistic_mean,0,43,0.3238229340299219,0.1900777625091515
1051,S011,KC.U4.06.union_intersection_addition_rule,1,44,0.4791847400245317,0.5847280709186813
1056,S011,KC.U7.15.p_value_interpretation_mean,0,45,0.41061475761727867,0.34882954599510874
1063,S011,KC.U4.30.geometric_mean_sd,1,46,0.5454436100642001,0.7974623549477823
1072,S011,KC.U6.08.margin_error_width_sample_size,1,47,0.4475897925789861,0.7754661782396316
1088,S011,KC.U4.24.binomial_exact_probability,0,48,0.4229000781904425,0.27097420991205917
1118,S011,KC.U1.09.quantitative_display_reading,1,49,0.5998329440573943,0.5621664397227429
1133,S011,KC.U1.23.inverse_normal_percentile,1,50,0.5024749687734598,0.11385893363602026
1153,S011,KC.U4.27.binomial_formula_interpretation,0,51,0.375,0.12608795022750813
1154,S011,KC.U3.07.convenience_voluntary_response_sample,1,52,0.5118485571636068,0.7290352964133573
1175,S011,KC.U1.10.histogram_shape_features,1,53,0.42910989501450075,0.009919972548856607
1193,S011,KC.U7.24.two_sample_t_test_statistic_pvalue,1,54,0.3724948225117334,0.5382033593738832
1221,S011,KC.U10.07.bootstrap_interval_interpret_context,0,55,0.23306068406914074,0.04185735680441609
1223,S011,KC.U7.22.two_sample_t_test_procedure_selection,1,56,0.5523623279738434,0.18953670036261497
1224,S011,KC.U3.04.stratified_random_sample,0,57,0.4648404798696838,0.3104559867407384
1248,S011,KC.U2.02.marginal_relative_frequency,1,58,0.47516277830285547,0.5086151824007796
1269,S011,KC.U4.29.geometric_probability,1,59,0.43617882616394266,0.4426340704655358
1275,S011,KC.U5.15.difference_sample_proportions_normal_conditions,0,60,0.38516038559683574,0.36184854144568446
1276,S011,KC.U6.24.two_prop_inference_conditions,0,61,0.7609487125141869,0.9140518133855969
1278,S011,KC.U7.24.two_sample_t_test_statistic_pvalue,1,62,0.45756341579761284,0.7798645163830125
1293,S011,KC.U4.30.geometric_mean_sd,0,63,0.57567441296689,0.9021884464024301
1303,S011,KC.U7.15.p_value_interpretation_mean,0,64,0.38214088157133264,0.28764176512636247
1305,S011,KC.U5.21.difference_sample_means_mean,1,65,0.6383343966087773,0.5978921997593998
1333,S011,KC.U8.05.gof_conditions,0,66,0.49556922493147215,0.11832692142232498
1348,S011,KC.U9.14.slope_test_hypotheses,0,67,0.33581087980342983,0.09492926444056861
1358,S011,KC.U4.23.binomial_conditions,1,68,0.3937435908690244,0.37244497759535117
1377,S011,KC.U5.02.normal_model_probability,1,69,0.5572119810479408,0.6271187179191569
1390,S011,KC.U2.03.conditional_relative_frequency,0,70,0.3994710420647535,0.13813654864220337
1403,S011,KC.U5.13.difference_sample_proportions_mean,1,71,0.2580355397144656,0.4597832364049914
1416,S011,KC.U7.25.two_sample_t_test_conclusion,0,72,0.3974120956535502,0.8504300041115287
1444,S011,KC.U9.16.slope_test_pvalue_interpret,1,73,0.3619049484193339,0.17672874264968633
1445,S011,KC.U1.23.inverse_normal_percentile,1,74,0.5696501400395758,0.2833379201070572
1460,S011,KC.U5.14.difference_sample_proportions_standard_error,0,75,0.3748042292683223,0.29933430605060446
1482,S011,KC.U3.16.explanatory_response_treatments,0,76,0.47655640091661267,0.5126314101764798
1546,S011,KC.U4.24.binomial_exact_probability,0,77,0.42306835237589135,0.27192329083133415
1548,S011,KC.U2.16.residual_compute_interpret,0,78,0.4290397963996588,0.4545863443327953
1616,S011,KC.U8.08.gof_p_value_interpretation,1,79,0.5682795740196689,0.7311573106444138
1666,S011,KC.U4.17.expected_value_interpretation,1,80,0.518801549307428,0.44531898912022444
1680,S011,KC.U4.11.independent_events_probability,1,81,0.5120322596280819,0.7012315893296203
1724,S011,KC.U2.21.transformations_linearization,1,82,0.4220796433956375,0.5603858021502159
1739,S011,KC.U1.13.spread_iqr_range_sd,0,83,0.6094669210322885,0.7228105378440254
1765,S011,KC.U10.09.bootstrap_vs_randomization_test,0,84,0.4245423068134193,0.44496063800360175
1782,S011,KC.U3.07.convenience_voluntary_response_sample,1,85,0.5939783032169423,0.927270332698673
1812,S011,KC.U4.23.binomial_conditions,1,86,0.5974510698708507,0.727504719524907
1855,S011,KC.U4.19.probability_distribution_shape_center,0,87,0.5370844677626017,0.8684981828529327
1900,S011,KC.U1.06.categorical_bar_pie_segmented,1,88,0.6764521808492837,0.8860100840644889
1938,S011,KC.U4.24.binomial_exact_probability,0,89,0.4231988048160962,0.27265905384537653
1952,S011,KC.U2.09.correlation_properties,1,90,0.5061527945580107,0.478339724149129
1956,S011,KC.U1.02.observational_unit_variable,1,91,0.5847831332599088,0.52990774341321
11,S012,KC.U4.24.binomial_exact_probability,0,0,0.4226828716659659,0.2697491463803403
56,S012,KC.U4.32.probability_from_simulation,1,1,0.4751422859752171,0.8334534847540604
80,S012,KC.U6.04.one_prop_ci_conditions,0,2,0.4255876809385307,0.317288724534563
134,S012,KC.U4.17.expected_value_interpretation,1,3,0.518801549307428,0.44531898912022444
150,S012,KC.U3.16.explanatory_response_treatments,0,4,0.47655640091661267,0.5126314101764798
167,S012,KC.U4.06.union_intersection_addition_rule,1,5,0.4791847400245317,0.5847280709186813
172,S012,KC.U4.19.probability_distribution_shape_center,0,6,0.4359032585446617,0.5855999469271876
265,S012,KC.U4.26.binomial_mean_sd,0,7,0.5097559994387902,0.8739381489685222
342,S012,KC.U1.17.compare_distributions,1,8,0.41537615231340075,0.3337299584469357
372,S012,KC.U7.14.t_test_statistic_mean,0,9,0.3238229340299219,0.1900777625091515
387,S012,KC.U4.01.probability_long_run_interpretation,1,10,0.6142003573219216,0.7640809062412248
425,S012,KC.U4.16.expected_value_calculation,0,11,0.43834358570360693,0.6972533798568442
450,S012,KC.U5.15.difference_sample_proportions_normal_conditions,0,12,0.38516038559683574,0.36184854144568446
467,S012,KC.U8.18.two_way_chi_square_conditions,0,13,0.26971853246163846,0.05221930468058452
515,S012,KC.U9.08.regression_linearity_condition,1,14,0.5886051626593632,0.16309682871573283
553,S012,KC.U4.10.multiplication_rule_dependent,1,15,0.48692491439168056,0.4063914435277216
555,S012,KC.U3.21.randomized_block_design,0,16,0.5183336188384052,0.4173789588520577
599,S012,KC.U1.22.normal_tail_interval_probability,0,17,0.5796647945232332,0.42832041329881215
601,S012,KC.U4.16.expected_value_calculation,0,18,0.4101241006046702,0.6264612905723279
603,S012,KC.U5.23.difference_sample_means_normal_conditions,0,19,0.5463392818734368,0.7145307397481437
605,S012,KC.U1.11.describe_distribution_socs,0,20,0.47896032481840983,0.49978139533757654
640,S012,KC.U8.09.gof_decision_conclusion,0,21,0.49236805748789625,0.4918771019802825
675,S012,KC.U1.19.z_score_compute_interpret,1,22,0.4435579093315092,0.08781359533845819
722,S012,KC.U8.20.two_way_test_statistic,0,23,0.25843692891205355,0.1531901763276877
828,S012,KC.U7.13.t_test_conditions,0,24,0.2036839236636736,0.04404041277956362
850,S012,KC.U6.17.ci_test_connection_one_prop,0,25,0.33246660499371766,0.011757998753388644
860,S012,KC.U3.18.causation_from_experiment,0,26,0.4211380447542328,0.1776303092995722
900,S012,KC.U5.16.difference_sample_proportions_probability,0,27,0.30539147003077327,0.41420405241774616
901,S012,KC.U1.10.histogram_shape_features,0,28,0.42910989501450075,0.009919972548856607
