,student_id,assignment_id,class_num,observation_id,item_type,source_question,primary_kc_id,all_kc_ids,score,max_score,percent_score,student_response,correct_answer_or_rubric,rubric_level
9187,S007,HW11,11,HW11_U5A_Q05,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q05,KC.U5.03.normal_model_appropriateness,KC.U5.03.normal_model_appropriateness|KC.U1.21.empirical_rule_sd,1.0,1,100,B,B,
9188,S007,HW11,11,HW11_U5A_Q06,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q06,KC.U5.03.normal_model_appropriateness,KC.U5.03.normal_model_appropriateness,0.0,1,0,C,D,
9189,S007,HW11,11,HW11_U5A_Q07,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q07,KC.U5.04.simulation_sampling_distribution,KC.U5.04.simulation_sampling_distribution|KC.U4.23.binomial_conditions,0.0,1,0,C,B,
9190,S007,HW11,11,HW11_U5A_Q08,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q08,KC.U5.04.simulation_sampling_distribution,KC.U5.04.simulation_sampling_distribution|KC.U5.05.sample_size_effect_variability,0.0,1,0,A,B,
9191,S007,HW11,11,HW11_U5A_Q09,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q09,KC.U5.05.sample_size_effect_variability,KC.U5.05.sample_size_effect_variability|KC.U5.04.simulation_sampling_distribution,0.0,1,0,A,B,
9192,S007,HW11,11,HW11_U5A_Q10,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q10,KC.U5.06.point_estimator_statistic_parameter,KC.U5.06.point_estimator_statistic_parameter,0.0,1,0,E,D,
9193,S007,HW11,11,HW11_U5A_Q11,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q11,KC.U5.06.point_estimator_statistic_parameter,KC.U5.06.point_estimator_statistic_parameter|KC.U1.13.spread_iqr_range_sd,1.0,1,100,A,A,
9194,S007,HW11,11,HW11_U5A_Q12,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q12,KC.U5.08.estimator_variability_efficiency,KC.U5.08.estimator_variability_efficiency|KC.U5.05.sample_size_effect_variability,1.0,1,100,A,A,
9195,S007,HW11,11,HW11_U5A_Q13,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q13,KC.U5.07.unbiased_estimator,KC.U5.07.unbiased_estimator,0.0,1,0,C,B,
9196,S007,HW11,11,HW11_U5A_Q14,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q14,KC.U5.07.unbiased_estimator,KC.U5.07.unbiased_estimator,0.0,1,0,A,D,
9197,S007,HW11,11,HW11_U5A_Q15,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q15,KC.U5.07.unbiased_estimator,KC.U5.07.unbiased_estimator|KC.U5.08.estimator_variability_efficiency,0.0,1,0,D,A,
9198,S007,HW11,11,HW11_U5FRQ2_Q2a,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 2 a,KC.U5.02.normal_model_probability,KC.U5.02.normal_model_probability|KC.U1.10.histogram_shape_features,1.0,1,100,E,Rubric: estimates individual-value probability from histogram and shows supporting work.,E
9199,S007,HW11,11,HW11_U5FRQ2_Q2ci,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 2 c(i),KC.U5.06.point_estimator_statistic_parameter,KC.U5.06.point_estimator_statistic_parameter|KC.U1.12.center_mean_median_mode,1.0,1,100,E,Rubric: computes (minimum + maximum)/2 correctly.,E
9200,S007,HW11,11,HW11_U5FRQ2_Q2cii,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 2 c(ii),KC.U5.08.estimator_variability_efficiency,KC.U5.08.estimator_variability_efficiency|KC.U5.07.unbiased_estimator,1.0,1,100,E,Rubric: gives a contextually reasonable estimator comparison using center/bias reasoning.,E
9201,S008,HW11,11,HW11_U5A_Q01,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q01,KC.U5.01.normal_model_percentile_interval,KC.U5.01.normal_model_percentile_interval|KC.U5.02.normal_model_probability,1.0,1,100,C,C,
9202,S008,HW11,11,HW11_U5A_Q02,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q02,KC.U5.02.normal_model_probability,KC.U5.02.normal_model_probability|KC.U1.19.z_score_compute_interpret,0.0,1,0,C,E,
9203,S008,HW11,11,HW11_U5A_Q03,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q03,KC.U5.02.normal_model_probability,KC.U5.02.normal_model_probability|KC.U1.19.z_score_compute_interpret,1.0,1,100,A,A,
9204,S008,HW11,11,HW11_U5A_Q04,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q04,KC.U5.03.normal_model_appropriateness,KC.U5.03.normal_model_appropriateness,1.0,1,100,E,E,
9205,S008,HW11,11,HW11_U5A_Q05,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q05,KC.U5.03.normal_model_appropriateness,KC.U5.03.normal_model_appropriateness|KC.U1.21.empirical_rule_sd,0.0,1,0,A,B,
9206,S008,HW11,11,HW11_U5A_Q06,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q06,KC.U5.03.normal_model_appropriateness,KC.U5.03.normal_model_appropriateness,0.0,1,0,C,D,
9207,S008,HW11,11,HW11_U5A_Q07,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q07,KC.U5.04.simulation_sampling_distribution,KC.U5.04.simulation_sampling_distribution|KC.U4.23.binomial_conditions,1.0,1,100,B,B,
9208,S008,HW11,11,HW11_U5A_Q08,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q08,KC.U5.04.simulation_sampling_distribution,KC.U5.04.simulation_sampling_distribution|KC.U5.05.sample_size_effect_variability,1.0,1,100,B,B,
9209,S008,HW11,11,HW11_U5A_Q09,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q09,KC.U5.05.sample_size_effect_variability,KC.U5.05.sample_size_effect_variability|KC.U5.04.simulation_sampling_distribution,1.0,1,100,B,B,
9210,S008,HW11,11,HW11_U5A_Q10,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q10,KC.U5.06.point_estimator_statistic_parameter,KC.U5.06.point_estimator_statistic_parameter,1.0,1,100,D,D,
9211,S008,HW11,11,HW11_U5A_Q11,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q11,KC.U5.06.point_estimator_statistic_parameter,KC.U5.06.point_estimator_statistic_parameter|KC.U1.13.spread_iqr_range_sd,1.0,1,100,A,A,
9212,S008,HW11,11,HW11_U5A_Q12,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q12,KC.U5.08.estimator_variability_efficiency,KC.U5.08.estimator_variability_efficiency|KC.U5.05.sample_size_effect_variability,0.0,1,0,E,A,
9213,S008,HW11,11,HW11_U5A_Q13,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q13,KC.U5.07.unbiased_estimator,KC.U5.07.unbiased_estimator,1.0,1,100,B,B,
9214,S008,HW11,11,HW11_U5A_Q14,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q14,KC.U5.07.unbiased_estimator,KC.U5.07.unbiased_estimator,1.0,1,100,D,D,
9215,S008,HW11,11,HW11_U5A_Q15,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q15,KC.U5.07.unbiased_estimator,KC.U5.07.unbiased_estimator|KC.U5.08.estimator_variability_efficiency,0.0,1,0,D,A,
9216,S008,HW11,11,HW11_U5FRQ2_Q2a,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 2 a,KC.U5.02.normal_model_probability,KC.U5.02.normal_model_probability|KC.U1.10.histogram_shape_features,0.5,1,50,P,Rubric: estimates individual-value probability from histogram and shows supporting work.,P
9217,S008,HW11,11,HW11_U5FRQ2_Q2ci,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 2 c(i),KC.U5.06.point_estimator_statistic_parameter,KC.U5.06.point_estimator_statistic_parameter|KC.U1.12.center_mean_median_mode,1.0,1,100,E,Rubric: computes (minimum + maximum)/2 correctly.,E
9218,S008,HW11,11,HW11_U5FRQ2_Q2cii,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 2 c(ii),KC.U5.08.estimator_variability_efficiency,KC.U5.08.estimator_variability_efficiency|KC.U5.07.unbiased_estimator,1.0,1,100,E,Rubric: gives a contextually reasonable estimator comparison using center/bias reasoning.,E
9219,S009,HW11,11,HW11_U5A_Q01,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q01,KC.U5.01.normal_model_percentile_interval,KC.U5.01.normal_model_percentile_interval|KC.U5.02.normal_model_probability,1.0,1,100,C,C,
9220,S009,HW11,11,HW11_U5A_Q02,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q02,KC.U5.02.normal_model_probability,KC.U5.02.normal_model_probability|KC.U1.19.z_score_compute_interpret,1.0,1,100,E,E,
9221,S009,HW11,11,HW11_U5A_Q03,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q03,KC.U5.02.normal_model_probability,KC.U5.02.normal_model_probability|KC.U1.19.z_score_compute_interpret,1.0,1,100,A,A,
9222,S009,HW11,11,HW11_U5A_Q04,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q04,KC.U5.03.normal_model_appropriateness,KC.U5.03.normal_model_appropriateness,0.0,1,0,D,E,
9223,S009,HW11,11,HW11_U5A_Q05,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q05,KC.U5.03.normal_model_appropriateness,KC.U5.03.normal_model_appropriateness|KC.U1.21.empirical_rule_sd,1.0,1,100,B,B,
9224,S009,HW11,11,HW11_U5A_Q06,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q06,KC.U5.03.normal_model_appropriateness,KC.U5.03.normal_model_appropriateness,1.0,1,100,D,D,
9225,S009,HW11,11,HW11_U5A_Q07,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q07,KC.U5.04.simulation_sampling_distribution,KC.U5.04.simulation_sampling_distribution|KC.U4.23.binomial_conditions,1.0,1,100,B,B,
9226,S009,HW11,11,HW11_U5A_Q08,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q08,KC.U5.04.simulation_sampling_distribution,KC.U5.04.simulation_sampling_distribution|KC.U5.05.sample_size_effect_variability,1.0,1,100,B,B,
9227,S009,HW11,11,HW11_U5A_Q09,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q09,KC.U5.05.sample_size_effect_variability,KC.U5.05.sample_size_effect_variability|KC.U5.04.simulation_sampling_distribution,1.0,1,100,B,B,
9228,S009,HW11,11,HW11_U5A_Q10,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q10,KC.U5.06.point_estimator_statistic_parameter,KC.U5.06.point_estimator_statistic_parameter,1.0,1,100,D,D,
9229,S009,HW11,11,HW11_U5A_Q11,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q11,KC.U5.06.point_estimator_statistic_parameter,KC.U5.06.point_estimator_statistic_parameter|KC.U1.13.spread_iqr_range_sd,1.0,1,100,A,A,
9230,S009,HW11,11,HW11_U5A_Q12,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q12,KC.U5.08.estimator_variability_efficiency,KC.U5.08.estimator_variability_efficiency|KC.U5.05.sample_size_effect_variability,1.0,1,100,A,A,
9231,S009,HW11,11,HW11_U5A_Q13,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q13,KC.U5.07.unbiased_estimator,KC.U5.07.unbiased_estimator,0.0,1,0,D,B,
9232,S009,HW11,11,HW11_U5A_Q14,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q14,KC.U5.07.unbiased_estimator,KC.U5.07.unbiased_estimator,0.0,1,0,B,D,
9233,S009,HW11,11,HW11_U5A_Q15,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q15,KC.U5.07.unbiased_estimator,KC.U5.07.unbiased_estimator|KC.U5.08.estimator_variability_efficiency,1.0,1,100,A,A,
9234,S009,HW11,11,HW11_U5FRQ2_Q2a,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 2 a,KC.U5.02.normal_model_probability,KC.U5.02.normal_model_probability|KC.U1.10.histogram_shape_features,1.0,1,100,E,Rubric: estimates individual-value probability from histogram and shows supporting work.,E
9235,S009,HW11,11,HW11_U5FRQ2_Q2ci,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 2 c(i),KC.U5.06.point_estimator_statistic_parameter,KC.U5.06.point_estimator_statistic_parameter|KC.U1.12.center_mean_median_mode,1.0,1,100,E,Rubric: computes (minimum + maximum)/2 correctly.,E
9236,S009,HW11,11,HW11_U5FRQ2_Q2cii,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 2 c(ii),KC.U5.08.estimator_variability_efficiency,KC.U5.08.estimator_variability_efficiency|KC.U5.07.unbiased_estimator,0.5,1,50,P,Rubric: gives a contextually reasonable estimator comparison using center/bias reasoning.,P
9237,S010,HW11,11,HW11_U5A_Q01,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q01,KC.U5.01.normal_model_percentile_interval,KC.U5.01.normal_model_percentile_interval|KC.U5.02.normal_model_probability,1.0,1,100,C,C,
9238,S010,HW11,11,HW11_U5A_Q02,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q02,KC.U5.02.normal_model_probability,KC.U5.02.normal_model_probability|KC.U1.19.z_score_compute_interpret,0.0,1,0,D,E,
9239,S010,HW11,11,HW11_U5A_Q03,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q03,KC.U5.02.normal_model_probability,KC.U5.02.normal_model_probability|KC.U1.19.z_score_compute_interpret,0.0,1,0,D,A,
9240,S010,HW11,11,HW11_U5A_Q04,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q04,KC.U5.03.normal_model_appropriateness,KC.U5.03.normal_model_appropriateness,0.0,1,0,B,E,
9241,S010,HW11,11,HW11_U5A_Q05,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q05,KC.U5.03.normal_model_appropriateness,KC.U5.03.normal_model_appropriateness|KC.U1.21.empirical_rule_sd,0.0,1,0,D,B,
9242,S010,HW11,11,HW11_U5A_Q06,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q06,KC.U5.03.normal_model_appropriateness,KC.U5.03.normal_model_appropriateness,0.0,1,0,E,D,
9243,S010,HW11,11,HW11_U5A_Q07,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q07,KC.U5.04.simulation_sampling_distribution,KC.U5.04.simulation_sampling_distribution|KC.U4.23.binomial_conditions,0.0,1,0,C,B,
9244,S010,HW11,11,HW11_U5A_Q08,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q08,KC.U5.04.simulation_sampling_distribution,KC.U5.04.simulation_sampling_distribution|KC.U5.05.sample_size_effect_variability,1.0,1,100,B,B,
9245,S010,HW11,11,HW11_U5A_Q09,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q09,KC.U5.05.sample_size_effect_variability,KC.U5.05.sample_size_effect_variability|KC.U5.04.simulation_sampling_distribution,0.0,1,0,E,B,
9246,S010,HW11,11,HW11_U5A_Q10,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q10,KC.U5.06.point_estimator_statistic_parameter,KC.U5.06.point_estimator_statistic_parameter,0.0,1,0,E,D,
9247,S010,HW11,11,HW11_U5A_Q11,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q11,KC.U5.06.point_estimator_statistic_parameter,KC.U5.06.point_estimator_statistic_parameter|KC.U1.13.spread_iqr_range_sd,0.0,1,0,C,A,
9248,S010,HW11,11,HW11_U5A_Q12,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q12,KC.U5.08.estimator_variability_efficiency,KC.U5.08.estimator_variability_efficiency|KC.U5.05.sample_size_effect_variability,0.0,1,0,D,A,
9249,S010,HW11,11,HW11_U5A_Q13,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q13,KC.U5.07.unbiased_estimator,KC.U5.07.unbiased_estimator,0.0,1,0,C,B,
9250,S010,HW11,11,HW11_U5A_Q14,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q14,KC.U5.07.unbiased_estimator,KC.U5.07.unbiased_estimator,0.0,1,0,C,D,
9251,S010,HW11,11,HW11_U5A_Q15,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q15,KC.U5.07.unbiased_estimator,KC.U5.07.unbiased_estimator|KC.U5.08.estimator_variability_efficiency,0.0,1,0,C,A,
9252,S010,HW11,11,HW11_U5FRQ2_Q2a,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 2 a,KC.U5.02.normal_model_probability,KC.U5.02.normal_model_probability|KC.U1.10.histogram_shape_features,0.0,1,0,I,Rubric: estimates individual-value probability from histogram and shows supporting work.,I
9253,S010,HW11,11,HW11_U5FRQ2_Q2ci,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 2 c(i),KC.U5.06.point_estimator_statistic_parameter,KC.U5.06.point_estimator_statistic_parameter|KC.U1.12.center_mean_median_mode,1.0,1,100,E,Rubric: computes (minimum + maximum)/2 correctly.,E
9254,S010,HW11,11,HW11_U5FRQ2_Q2cii,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 2 c(ii),KC.U5.08.estimator_variability_efficiency,KC.U5.08.estimator_variability_efficiency|KC.U5.07.unbiased_estimator,1.0,1,100,E,Rubric: gives a contextually reasonable estimator comparison using center/bias reasoning.,E
9507,S001,HW12,12,HW12_U5B_Q01,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q01,KC.U5.09.sample_proportion_mean,KC.U5.09.sample_proportion_mean,0.0,1,0,E,B,
9508,S001,HW12,12,HW12_U5B_Q02,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q02,KC.U5.09.sample_proportion_mean,KC.U5.09.sample_proportion_mean|KC.U5.10.sample_proportion_standard_error,0.0,1,0,B,C,
9509,S001,HW12,12,HW12_U5B_Q03,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q03,KC.U5.11.sample_proportion_normal_conditions,KC.U5.11.sample_proportion_normal_conditions|KC.U5.05.sample_size_effect_variability,1.0,1,100,D,D,
9510,S001,HW12,12,HW12_U5B_Q04,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q04,KC.U5.11.sample_proportion_normal_conditions,KC.U5.11.sample_proportion_normal_conditions,1.0,1,100,D,D,
9511,S001,HW12,12,HW12_U5B_Q05,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q05,KC.U5.09.sample_proportion_mean,KC.U5.09.sample_proportion_mean|KC.U5.25.statistic_sampling_distribution_interpretation,0.0,1,0,B,A,
9512,S001,HW12,12,HW12_U5B_Q06,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q06,KC.U5.09.sample_proportion_mean,KC.U5.09.sample_proportion_mean|KC.U5.25.statistic_sampling_distribution_interpretation,1.0,1,100,C,C,
9513,S001,HW12,12,HW12_U5B_Q07,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q07,KC.U5.14.difference_sample_proportions_standard_error,KC.U5.14.difference_sample_proportions_standard_error|KC.U5.13.difference_sample_proportions_mean,0.0,1,0,E,D,
9514,S001,HW12,12,HW12_U5B_Q08,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q08,KC.U5.14.difference_sample_proportions_standard_error,KC.U5.14.difference_sample_proportions_standard_error,1.0,1,100,C,C,
9515,S001,HW12,12,HW12_U5B_Q09,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q09,KC.U5.15.difference_sample_proportions_normal_conditions,KC.U5.15.difference_sample_proportions_normal_conditions,0.0,1,0,E,B,
9516,S001,HW12,12,HW12_U5B_Q10,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q10,KC.U5.15.difference_sample_proportions_normal_conditions,KC.U5.15.difference_sample_proportions_normal_conditions|KC.U5.05.sample_size_effect_variability,0.0,1,0,A,D,
9517,S001,HW12,12,HW12_U5B_Q11,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q11,KC.U5.14.difference_sample_proportions_standard_error,KC.U5.14.difference_sample_proportions_standard_error|KC.U5.25.statistic_sampling_distribution_interpretation,0.0,1,0,D,E,
9518,S001,HW12,12,HW12_U5B_Q12,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q12,KC.U5.13.difference_sample_proportions_mean,KC.U5.13.difference_sample_proportions_mean|KC.U5.25.statistic_sampling_distribution_interpretation,0.0,1,0,B,C,
9519,S001,HW12,12,HW12_U5FRQ1_Q1a1,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 1 a,KC.U5.09.sample_proportion_mean,KC.U5.09.sample_proportion_mean|KC.U5.13.difference_sample_proportions_mean,0.5,1,50,P,Rubric: p-hat_D = 15/40 = 0.375 with work.,P
9520,S001,HW12,12,HW12_U5FRQ1_Q1a2,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 1 a,KC.U5.13.difference_sample_proportions_mean,KC.U5.13.difference_sample_proportions_mean|KC.U5.09.sample_proportion_mean,0.5,1,50,P,Rubric: p-hat_E = 11/60 ≈ 0.183 and difference ≈ 0.192.,P
9521,S001,HW12,12,HW12_U5FRQ1_Q1b1,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 1 b,KC.U5.13.difference_sample_proportions_mean,KC.U5.13.difference_sample_proportions_mean,0.5,1,50,P,Rubric: mean = 0.30 - 0.20 = 0.10.,P
9522,S001,HW12,12,HW12_U5FRQ1_Q1b2,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 1 b,KC.U5.14.difference_sample_proportions_standard_error,KC.U5.14.difference_sample_proportions_standard_error,0.0,1,0,I,Rubric: uses two-proportion SE formula and obtains about 0.089.,I
9523,S001,HW12,12,HW12_U5FRQ1_Q1c,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 1 c,KC.U5.15.difference_sample_proportions_normal_conditions,KC.U5.15.difference_sample_proportions_normal_conditions|KC.U5.11.sample_proportion_normal_conditions,1.0,1,100,E,Rubric: checks all four large-count conditions using both populations.,E
9524,S001,HW12,12,HW12_U5FRQ1_Q1d,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 1 d,KC.U5.16.difference_sample_proportions_probability,KC.U5.16.difference_sample_proportions_probability|KC.U5.14.difference_sample_proportions_standard_error,0.5,1,50,P,Rubric: calculates z-score about 1.03 and right-tail probability about 0.15.,P
9525,S002,HW12,12,HW12_U5B_Q01,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q01,KC.U5.09.sample_proportion_mean,KC.U5.09.sample_proportion_mean,1.0,1,100,B,B,
9526,S002,HW12,12,HW12_U5B_Q02,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q02,KC.U5.09.sample_proportion_mean,KC.U5.09.sample_proportion_mean|KC.U5.10.sample_proportion_standard_error,1.0,1,100,C,C,
9527,S002,HW12,12,HW12_U5B_Q03,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q03,KC.U5.11.sample_proportion_normal_conditions,KC.U5.11.sample_proportion_normal_conditions|KC.U5.05.sample_size_effect_variability,1.0,1,100,D,D,
9528,S002,HW12,12,HW12_U5B_Q04,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q04,KC.U5.11.sample_proportion_normal_conditions,KC.U5.11.sample_proportion_normal_conditions,1.0,1,100,D,D,
9529,S002,HW12,12,HW12_U5B_Q05,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q05,KC.U5.09.sample_proportion_mean,KC.U5.09.sample_proportion_mean|KC.U5.25.statistic_sampling_distribution_interpretation,1.0,1,100,A,A,
9530,S002,HW12,12,HW12_U5B_Q06,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q06,KC.U5.09.sample_proportion_mean,KC.U5.09.sample_proportion_mean|KC.U5.25.statistic_sampling_distribution_interpretation,1.0,1,100,C,C,
9531,S002,HW12,12,HW12_U5B_Q07,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q07,KC.U5.14.difference_sample_proportions_standard_error,KC.U5.14.difference_sample_proportions_standard_error|KC.U5.13.difference_sample_proportions_mean,1.0,1,100,D,D,
9532,S002,HW12,12,HW12_U5B_Q08,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q08,KC.U5.14.difference_sample_proportions_standard_error,KC.U5.14.difference_sample_proportions_standard_error,1.0,1,100,C,C,
9533,S002,HW12,12,HW12_U5B_Q09,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q09,KC.U5.15.difference_sample_proportions_normal_conditions,KC.U5.15.difference_sample_proportions_normal_conditions,1.0,1,100,B,B,
9534,S002,HW12,12,HW12_U5B_Q10,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q10,KC.U5.15.difference_sample_proportions_normal_conditions,KC.U5.15.difference_sample_proportions_normal_conditions|KC.U5.05.sample_size_effect_variability,0.0,1,0,C,D,
9535,S002,HW12,12,HW12_U5B_Q11,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q11,KC.U5.14.difference_sample_proportions_standard_error,KC.U5.14.difference_sample_proportions_standard_error|KC.U5.25.statistic_sampling_distribution_interpretation,1.0,1,100,E,E,
9536,S002,HW12,12,HW12_U5B_Q12,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q12,KC.U5.13.difference_sample_proportions_mean,KC.U5.13.difference_sample_proportions_mean|KC.U5.25.statistic_sampling_distribution_interpretation,0.0,1,0,A,C,
9537,S002,HW12,12,HW12_U5FRQ1_Q1a1,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 1 a,KC.U5.09.sample_proportion_mean,KC.U5.09.sample_proportion_mean|KC.U5.13.difference_sample_proportions_mean,1.0,1,100,E,Rubric: p-hat_D = 15/40 = 0.375 with work.,E
9538,S002,HW12,12,HW12_U5FRQ1_Q1a2,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 1 a,KC.U5.13.difference_sample_proportions_mean,KC.U5.13.difference_sample_proportions_mean|KC.U5.09.sample_proportion_mean,1.0,1,100,E,Rubric: p-hat_E = 11/60 ≈ 0.183 and difference ≈ 0.192.,E
9539,S002,HW12,12,HW12_U5FRQ1_Q1b1,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 1 b,KC.U5.13.difference_sample_proportions_mean,KC.U5.13.difference_sample_proportions_mean,1.0,1,100,E,Rubric: mean = 0.30 - 0.20 = 0.10.,E
9540,S002,HW12,12,HW12_U5FRQ1_Q1b2,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 1 b,KC.U5.14.difference_sample_proportions_standard_error,KC.U5.14.difference_sample_proportions_standard_error,0.0,1,0,I,Rubric: uses two-proportion SE formula and obtains about 0.089.,I
9541,S002,HW12,12,HW12_U5FRQ1_Q1c,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 1 c,KC.U5.15.difference_sample_proportions_normal_conditions,KC.U5.15.difference_sample_proportions_normal_conditions|KC.U5.11.sample_proportion_normal_conditions,1.0,1,100,E,Rubric: checks all four large-count conditions using both populations.,E
9542,S002,HW12,12,HW12_U5FRQ1_Q1d,FRQ,Unit5 ProgressCheck FRQ_answers FRQ 1 d,KC.U5.16.difference_sample_proportions_probability,KC.U5.16.difference_sample_proportions_probability|KC.U5.14.difference_sample_proportions_standard_error,0.5,1,50,P,Rubric: calculates z-score about 1.03 and right-tail probability about 0.15.,P
9543,S003,HW12,12,HW12_U5B_Q01,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q01,KC.U5.09.sample_proportion_mean,KC.U5.09.sample_proportion_mean,0.0,1,0,C,B,
9544,S003,HW12,12,HW12_U5B_Q02,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q02,KC.U5.09.sample_proportion_mean,KC.U5.09.sample_proportion_mean|KC.U5.10.sample_proportion_standard_error,1.0,1,100,C,C,
9545,S003,HW12,12,HW12_U5B_Q03,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q03,KC.U5.11.sample_proportion_normal_conditions,KC.U5.11.sample_proportion_normal_conditions|KC.U5.05.sample_size_effect_variability,1.0,1,100,D,D,
