student_id,assignment_id,class_num,observation_id,item_type,source_question,primary_kc_id,all_kc_ids,score,max_score,percent_score,student_response,correct_answer_or_rubric,rubric_level
S007,ME3,17,ME3_MCQ33,MCQ,Unit5 ProgressCheck MCQ PartC_answers Q05,KC.U5.20.sample_mean_probability,KC.U5.20.sample_mean_probability|KC.U5.25.statistic_sampling_distribution_interpretation|KC.U5.26.compare_individual_vs_sample_statistic,0.0,1,0,D,E,
S007,ME3,17,ME3_MCQ35,MCQ,Unit6 ProgressCheck MCQ PartA_answers Q10,KC.U6.07.one_prop_ci_interpret,KC.U6.07.one_prop_ci_interpret|KC.U6.33.parameter_statistic_inference_language,0.0,1,0,B,E,
S007,ME3,17,ME3_MCQ36,MCQ,Unit6 ProgressCheck MCQ PartB_answers Q03,KC.U6.12.one_prop_hypotheses,KC.U6.12.one_prop_hypotheses,1.0,1,100,E,E,
S007,ME3,17,ME3_MCQ37,MCQ,Unit6 ProgressCheck MCQ PartB_answers Q08,KC.U6.15.p_value_calculate_interpret,KC.U6.15.p_value_calculate_interpret,0.0,1,0,C,B,
S007,ME3,17,ME3_MCQ38,MCQ,Unit6 ProgressCheck MCQ PartC_answers Q01,KC.U6.18.type_i_error,KC.U6.18.type_i_error,0.0,1,0,E,C,
S007,ME3,17,ME3_MCQ39,MCQ,Unit6 ProgressCheck MCQ PartC_answers Q04,KC.U6.21.power_beta_relationship,KC.U6.21.power_beta_relationship|KC.U6.19.type_ii_error,0.0,1,0,E,B,
S007,ME3,17,ME3_MCQ40,MCQ,Unit6 ProgressCheck MCQ PartC_answers Q11,KC.U6.26.two_prop_ci_compute_interpret,KC.U6.26.two_prop_ci_compute_interpret|KC.U6.25.two_prop_ci_standard_error,1.0,1,100,D,D,
S007,ME3,17,ME3_MCQ41,MCQ,Unit6 ProgressCheck MCQ PartD_answers Q07,KC.U6.28.two_prop_test_procedure_selection,KC.U6.28.two_prop_test_procedure_selection,1.0,1,100,D,D,
S007,ME3,17,ME3_MCQ42,MCQ,Unit6 ProgressCheck MCQ PartD_answers Q13,KC.U6.31.two_prop_test_statistic_pvalue,KC.U6.31.two_prop_test_statistic_pvalue|KC.U6.30.pooled_proportion_test_se,1.0,1,100,D,D,
S007,ME3,17,ME3_FRQ01,FRQ_Component,Unit3 ProgressCheck FRQ_solutions(1) Q1 a(ii),KC.U3.11.generalization_scope,KC.U3.11.generalization_scope|KC.U3.03.simple_random_sample,0.5,1,50,P,"Rubric: all people who exercise at the community fitness center, justified by random sampling from that population.",P
S007,ME3,17,ME3_FRQ02,FRQ_Component,Unit3 ProgressCheck FRQ_solutions(1) Q1 b,KC.U3.18.causation_from_experiment,KC.U3.18.causation_from_experiment|KC.U3.17.random_assignment|KC.U3.14.experiment_vs_observational,0.5,1,50,P,Rubric: Method I supports a cause-and-effect conclusion because participants were randomly assigned; Method II is observational and cannot support causation.,P
S007,ME3,17,ME3_FRQ03,FRQ_Component,Unit4 ProgressCheck FRQ Q1 a,KC.U4.16.expected_value_calculation,KC.U4.16.expected_value_calculation|KC.U4.26.binomial_mean_sd,0.5,1,50,P,54.4,P
S007,ME3,17,ME3_FRQ04,FRQ_Component,Unit4 ProgressCheck FRQ Q1 b(i),KC.U4.28.geometric_conditions,KC.U4.28.geometric_conditions|KC.U4.31.choose_binomial_vs_geometric,0.0,1,0,I,X = number of reviews until first block; geometric(p=0.40),I
S007,ME3,17,ME3_FRQ05,FRQ_Component,Unit4 ProgressCheck FRQ Q1 b(ii),KC.U4.30.geometric_mean_sd,KC.U4.30.geometric_mean_sd|KC.U4.17.expected_value_interpretation,0.5,1,50,P,2.5 reviews on average,P
S007,ME3,17,ME3_FRQ06,FRQ_Component,Unit4 ProgressCheck FRQ Q1 c(i),KC.U4.23.binomial_conditions,KC.U4.23.binomial_conditions|KC.U4.31.choose_binomial_vs_geometric,0.5,1,50,P,"Y = number blocked in 10; binomial(n=10,p=0.40)",P
S007,ME3,17,ME3_FRQ07,FRQ_Component,Unit4 ProgressCheck FRQ Q1 c(ii),KC.U4.24.binomial_exact_probability,KC.U4.24.binomial_exact_probability|KC.U4.23.binomial_conditions,0.0,1,0,I,"C(10,2)(0.40)^2(0.60)^8 ≈ 0.1209",I
S007,ME3,17,ME3_FRQ08,FRQ_Component,Unit5 ProgressCheck FRQ_answers FRQ 1 b,KC.U5.14.difference_sample_proportions_standard_error,KC.U5.14.difference_sample_proportions_standard_error,0.0,1,0,I,Rubric: uses two-proportion SE formula and obtains about 0.089.,I
S007,ME3,17,ME3_FRQ09,FRQ_Component,Unit5 ProgressCheck FRQ_answers FRQ 1 c,KC.U5.15.difference_sample_proportions_normal_conditions,KC.U5.15.difference_sample_proportions_normal_conditions|KC.U5.11.sample_proportion_normal_conditions,1.0,1,100,E,Rubric: checks all four large-count conditions using both populations.,E
S007,ME3,17,ME3_FRQ11,FRQ_Component,Unit5 ProgressCheck FRQ_answers FRQ 2 b,KC.U5.20.sample_mean_probability,KC.U5.20.sample_mean_probability|KC.U5.18.sample_mean_standard_error,0.5,1,50,P,Rubric: uses sampling distribution of sample mean with standard error and normal calculation.,P
S007,ME3,17,ME3_FRQ12,FRQ_Component,Unit5 ProgressCheck FRQ_answers FRQ 2 d,KC.U5.08.estimator_variability_efficiency,KC.U5.08.estimator_variability_efficiency|KC.U5.05.sample_size_effect_variability,0.0,1,0,I,Rubric: compares variability of the sample midrange distribution with the sample mean as an estimator.,I
S007,ME3,17,ME3_FRQ13,FRQ_Component,Unit6 ProgressCheck FRQ_answers FRQ 1 a-step1,KC.U6.04.one_prop_ci_conditions,KC.U6.04.one_prop_ci_conditions|KC.U6.02.one_prop_ci_procedure_selection,0.0,1,0,I,Rubric: identifies one-sample z-interval and checks random sampling plus large-count conditions.,I
S007,ME3,17,ME3_FRQ14,FRQ_Component,Unit6 ProgressCheck FRQ_answers FRQ 1 a-step2,KC.U6.06.one_prop_ci_compute,KC.U6.06.one_prop_ci_compute|KC.U6.03.sample_proportion_se_for_inference|KC.U6.05.critical_value_confidence_level,0.5,1,50,P,"Rubric: calculates 0.37 ± 1.96 sqrt(0.37*0.63/1000), approximately (0.34, 0.40).",P
S007,ME3,17,ME3_FRQ15,FRQ_Component,Unit6 ProgressCheck FRQ_answers FRQ 1 a-step3,KC.U6.07.one_prop_ci_interpret,KC.U6.07.one_prop_ci_interpret|KC.U6.10.confidence_level_long_run_interpretation|KC.U6.33.parameter_statistic_inference_language,0.0,1,0,I,Rubric: interprets the interval for the population proportion with 95% confidence.,I
S007,ME3,17,ME3_FRQ16,FRQ_Component,Unit6 ProgressCheck FRQ_answers FRQ 1 b,KC.U6.09.ci_claim_plausibility,KC.U6.09.ci_claim_plausibility|KC.U6.07.one_prop_ci_interpret,0.0,1,0,I,Rubric: states 33% is not reasonable because 0.33 is not included in the interval.,I
S007,ME3,17,ME3_FRQ17,FRQ_Component,Unit6 ProgressCheck FRQ_answers FRQ 2 a,KC.U6.17.ci_test_connection_one_prop,KC.U6.17.ci_test_connection_one_prop|KC.U6.07.one_prop_ci_interpret|KC.U6.09.ci_claim_plausibility,0.5,1,50,P,Rubric: recognizes 1/6 is contained in the interval and concludes the interval does not support the claim.,P
S007,ME3,17,ME3_FRQ18,FRQ_Component,Unit6 ProgressCheck FRQ_answers FRQ 2 d-ii,KC.U6.17.ci_test_connection_one_prop,KC.U6.17.ci_test_connection_one_prop|KC.U6.16.hypothesis_test_decision_conclusion|KC.U6.33.parameter_statistic_inference_language,0.0,1,0,I,Rubric: compares the one-sided bound with 1/6 and explains equivalence to the one-sided test result.,I
S008,ME3,17,ME3_MCQ01,MCQ,Unit1 ProgressCheck MCQ PartB_答案 Q03,KC.U1.13.spread_iqr_range_sd,KC.U1.13.spread_iqr_range_sd|KC.U1.25.percentile_quartile_interpretation,1.0,1,100,A,A,
S008,ME3,17,ME3_MCQ02,MCQ,Unit1 ProgressCheck MCQ PartB_答案 Q04,KC.U1.15.outlier_rule,KC.U1.15.outlier_rule|KC.U1.13.spread_iqr_range_sd,1.0,1,100,C,C,
S008,ME3,17,ME3_MCQ03,MCQ,Unit1 ProgressCheck MCQ PartB_答案 Q16,KC.U1.22.normal_tail_interval_probability,KC.U1.22.normal_tail_interval_probability|KC.U1.19.z_score_compute_interpret,1.0,1,100,E,E,
S008,ME3,17,ME3_MCQ04,MCQ,Unit1 ProgressCheck MCQ PartB_答案 Q18,KC.U1.23.inverse_normal_percentile,KC.U1.23.inverse_normal_percentile|KC.U1.19.z_score_compute_interpret,1.0,1,100,D,D,
S008,ME3,17,ME3_MCQ05,MCQ,Unit2 ProgressCheck MCQ PartA_solutions Q02,KC.U2.03.conditional_relative_frequency,KC.U2.03.conditional_relative_frequency|KC.U2.01.two_way_table_structure,1.0,1,100,C,C,
S008,ME3,17,ME3_MCQ06,MCQ,Unit2 ProgressCheck MCQ PartA_solutions Q09,KC.U2.05.segmented_bar_comparison,KC.U2.05.segmented_bar_comparison|KC.U2.04.categorical_association_independence,1.0,1,100,A,A,
S008,ME3,17,ME3_MCQ07,MCQ,Unit2 ProgressCheck MCQ PartB_solutions Q06,KC.U2.17.residual_plot_assess_linearity,KC.U2.17.residual_plot_assess_linearity,1.0,1,100,A,A,
S008,ME3,17,ME3_MCQ08,MCQ,Unit2 ProgressCheck MCQ PartB_solutions Q08,KC.U2.19.coefficient_of_determination,KC.U2.19.coefficient_of_determination|KC.U2.09.correlation_properties,1.0,1,100,C,C,
S008,ME3,17,ME3_MCQ09,MCQ,Unit3 ProgressCheck MCQ PartA_solutions(1) Q02,KC.U3.07.convenience_voluntary_response_sample,KC.U3.07.convenience_voluntary_response_sample|KC.U3.08.sampling_bias_undercoverage,1.0,1,100,E,E,
S008,ME3,17,ME3_MCQ10,MCQ,Unit3 ProgressCheck MCQ PartA_solutions(1) Q08,KC.U3.05.cluster_sample,KC.U3.05.cluster_sample,1.0,1,100,C,C,
S008,ME3,17,ME3_MCQ11,MCQ,Unit3 ProgressCheck MCQ PartA_solutions(1) Q12,KC.U3.10.response_wording_bias,KC.U3.10.response_wording_bias,0.0,1,0,A,B,
S008,ME3,17,ME3_MCQ12,MCQ,Unit3 ProgressCheck MCQ PartB_solutions(1) Q05,KC.U3.22.matched_pairs_design,KC.U3.22.matched_pairs_design|KC.U3.20.completely_randomized_design,0.0,1,0,A,B,
S008,ME3,17,ME3_MCQ13,MCQ,Unit3 ProgressCheck MCQ PartB_solutions(1) Q11,KC.U3.25.design_conclusion_scope,KC.U3.25.design_conclusion_scope|KC.U3.18.causation_from_experiment,0.0,1,0,C,D,
S008,ME3,17,ME3_MCQ14,MCQ,Unit4 ProgressCheck MCQ PartA_answers Q01,KC.U4.32.probability_from_simulation,KC.U4.32.probability_from_simulation|KC.U4.05.complement_rule,1.0,1,100,C,C,
S008,ME3,17,ME3_MCQ15,MCQ,Unit4 ProgressCheck MCQ PartA_answers Q02,KC.U4.03.sample_space_outcomes,KC.U4.03.sample_space_outcomes|KC.U4.04.basic_probability_counting,1.0,1,100,C,C,
S008,ME3,17,ME3_MCQ16,MCQ,Unit4 ProgressCheck MCQ PartA_answers Q07,KC.U4.01.probability_long_run_interpretation,KC.U4.01.probability_long_run_interpretation,1.0,1,100,C,C,
S008,ME3,17,ME3_MCQ17,MCQ,Unit4 ProgressCheck MCQ PartB_answers Q01,KC.U4.11.independent_events_probability,KC.U4.11.independent_events_probability|KC.U4.06.union_intersection_addition_rule,1.0,1,100,D,D,
S008,ME3,17,ME3_MCQ18,MCQ,Unit4 ProgressCheck MCQ PartB_answers Q02,KC.U4.06.union_intersection_addition_rule,KC.U4.06.union_intersection_addition_rule|KC.U4.08.conditional_probability,0.0,1,0,E,B,
S008,ME3,17,ME3_MCQ19,MCQ,Unit4 ProgressCheck MCQ PartB_answers Q03,KC.U4.11.independent_events_probability,KC.U4.11.independent_events_probability|KC.U4.10.multiplication_rule_dependent,1.0,1,100,B,B,
S008,ME3,17,ME3_MCQ20,MCQ,Unit4 ProgressCheck MCQ PartB_answers Q07,KC.U4.16.expected_value_calculation,KC.U4.16.expected_value_calculation,1.0,1,100,B,B,
S008,ME3,17,ME3_MCQ21,MCQ,Unit4 ProgressCheck MCQ PartB_answers Q10,KC.U4.17.expected_value_interpretation,KC.U4.17.expected_value_interpretation|KC.U4.01.probability_long_run_interpretation,1.0,1,100,E,E,
S008,ME3,17,ME3_MCQ22,MCQ,Unit4 ProgressCheck MCQ PartC_answers Q02,KC.U4.24.binomial_exact_probability,KC.U4.24.binomial_exact_probability|KC.U4.23.binomial_conditions,1.0,1,100,B,B,
S008,ME3,17,ME3_MCQ23,MCQ,Unit4 ProgressCheck MCQ PartC_answers Q03,KC.U4.25.binomial_cumulative_probability,KC.U4.25.binomial_cumulative_probability,1.0,1,100,C,C,
S008,ME3,17,ME3_MCQ24,MCQ,Unit4 ProgressCheck MCQ PartC_answers Q10,KC.U4.29.geometric_probability,KC.U4.29.geometric_probability|KC.U4.28.geometric_conditions,0.0,1,0,E,A,
S008,ME3,17,ME3_MCQ25,MCQ,Unit4 ProgressCheck MCQ PartC_answers Q12,KC.U4.30.geometric_mean_sd,KC.U4.30.geometric_mean_sd,1.0,1,100,E,E,
S008,ME3,17,ME3_MCQ26,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q02,KC.U5.02.normal_model_probability,KC.U5.02.normal_model_probability|KC.U1.19.z_score_compute_interpret,1.0,1,100,E,E,
S008,ME3,17,ME3_MCQ27,MCQ,Unit5 ProgressCheck MCQ PartA_answers Q07,KC.U5.04.simulation_sampling_distribution,KC.U5.04.simulation_sampling_distribution|KC.U4.23.binomial_conditions,0.0,1,0,E,B,
S008,ME3,17,ME3_MCQ28,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q01,KC.U5.09.sample_proportion_mean,KC.U5.09.sample_proportion_mean,1.0,1,100,B,B,
S008,ME3,17,ME3_MCQ29,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q03,KC.U5.11.sample_proportion_normal_conditions,KC.U5.11.sample_proportion_normal_conditions|KC.U5.05.sample_size_effect_variability,0.0,1,0,C,D,
S008,ME3,17,ME3_MCQ30,MCQ,Unit5 ProgressCheck MCQ PartB_answers Q07,KC.U5.14.difference_sample_proportions_standard_error,KC.U5.14.difference_sample_proportions_standard_error|KC.U5.13.difference_sample_proportions_mean,1.0,1,100,D,D,
S008,ME3,17,ME3_MCQ31,MCQ,Unit5 ProgressCheck MCQ PartC_answers Q01,KC.U5.18.sample_mean_standard_error,KC.U5.18.sample_mean_standard_error|KC.U5.17.sample_mean_mean,0.0,1,0,B,C,
S008,ME3,17,ME3_MCQ32,MCQ,Unit5 ProgressCheck MCQ PartC_answers Q03,KC.U5.19.clt_sample_mean_shape,KC.U5.19.clt_sample_mean_shape|KC.U5.18.sample_mean_standard_error,1.0,1,100,E,E,
S008,ME3,17,ME3_MCQ33,MCQ,Unit5 ProgressCheck MCQ PartC_answers Q05,KC.U5.20.sample_mean_probability,KC.U5.20.sample_mean_probability|KC.U5.25.statistic_sampling_distribution_interpretation|KC.U5.26.compare_individual_vs_sample_statistic,1.0,1,100,E,E,
S008,ME3,17,ME3_MCQ35,MCQ,Unit6 ProgressCheck MCQ PartA_answers Q10,KC.U6.07.one_prop_ci_interpret,KC.U6.07.one_prop_ci_interpret|KC.U6.33.parameter_statistic_inference_language,1.0,1,100,E,E,
S008,ME3,17,ME3_MCQ36,MCQ,Unit6 ProgressCheck MCQ PartB_answers Q03,KC.U6.12.one_prop_hypotheses,KC.U6.12.one_prop_hypotheses,1.0,1,100,E,E,
S008,ME3,17,ME3_MCQ37,MCQ,Unit6 ProgressCheck MCQ PartB_answers Q08,KC.U6.15.p_value_calculate_interpret,KC.U6.15.p_value_calculate_interpret,0.0,1,0,E,B,
S008,ME3,17,ME3_MCQ38,MCQ,Unit6 ProgressCheck MCQ PartC_answers Q01,KC.U6.18.type_i_error,KC.U6.18.type_i_error,1.0,1,100,C,C,
S008,ME3,17,ME3_MCQ39,MCQ,Unit6 ProgressCheck MCQ PartC_answers Q04,KC.U6.21.power_beta_relationship,KC.U6.21.power_beta_relationship|KC.U6.19.type_ii_error,0.0,1,0,E,B,
S008,ME3,17,ME3_MCQ40,MCQ,Unit6 ProgressCheck MCQ PartC_answers Q11,KC.U6.26.two_prop_ci_compute_interpret,KC.U6.26.two_prop_ci_compute_interpret|KC.U6.25.two_prop_ci_standard_error,1.0,1,100,D,D,
S008,ME3,17,ME3_MCQ41,MCQ,Unit6 ProgressCheck MCQ PartD_answers Q07,KC.U6.28.two_prop_test_procedure_selection,KC.U6.28.two_prop_test_procedure_selection,0.0,1,0,B,D,
S008,ME3,17,ME3_MCQ42,MCQ,Unit6 ProgressCheck MCQ PartD_answers Q13,KC.U6.31.two_prop_test_statistic_pvalue,KC.U6.31.two_prop_test_statistic_pvalue|KC.U6.30.pooled_proportion_test_se,0.0,1,0,E,D,
S008,ME3,17,ME3_FRQ01,FRQ_Component,Unit3 ProgressCheck FRQ_solutions(1) Q1 a(ii),KC.U3.11.generalization_scope,KC.U3.11.generalization_scope|KC.U3.03.simple_random_sample,1.0,1,100,E,"Rubric: all people who exercise at the community fitness center, justified by random sampling from that population.",E
S008,ME3,17,ME3_FRQ02,FRQ_Component,Unit3 ProgressCheck FRQ_solutions(1) Q1 b,KC.U3.18.causation_from_experiment,KC.U3.18.causation_from_experiment|KC.U3.17.random_assignment|KC.U3.14.experiment_vs_observational,0.5,1,50,P,Rubric: Method I supports a cause-and-effect conclusion because participants were randomly assigned; Method II is observational and cannot support causation.,P
S008,ME3,17,ME3_FRQ03,FRQ_Component,Unit4 ProgressCheck FRQ Q1 a,KC.U4.16.expected_value_calculation,KC.U4.16.expected_value_calculation|KC.U4.26.binomial_mean_sd,1.0,1,100,E,54.4,E
S008,ME3,17,ME3_FRQ04,FRQ_Component,Unit4 ProgressCheck FRQ Q1 b(i),KC.U4.28.geometric_conditions,KC.U4.28.geometric_conditions|KC.U4.31.choose_binomial_vs_geometric,0.5,1,50,P,X = number of reviews until first block; geometric(p=0.40),P
S008,ME3,17,ME3_FRQ05,FRQ_Component,Unit4 ProgressCheck FRQ Q1 b(ii),KC.U4.30.geometric_mean_sd,KC.U4.30.geometric_mean_sd|KC.U4.17.expected_value_interpretation,0.5,1,50,P,2.5 reviews on average,P
S008,ME3,17,ME3_FRQ06,FRQ_Component,Unit4 ProgressCheck FRQ Q1 c(i),KC.U4.23.binomial_conditions,KC.U4.23.binomial_conditions|KC.U4.31.choose_binomial_vs_geometric,0.5,1,50,P,"Y = number blocked in 10; binomial(n=10,p=0.40)",P
S008,ME3,17,ME3_FRQ07,FRQ_Component,Unit4 ProgressCheck FRQ Q1 c(ii),KC.U4.24.binomial_exact_probability,KC.U4.24.binomial_exact_probability|KC.U4.23.binomial_conditions,1.0,1,100,E,"C(10,2)(0.40)^2(0.60)^8 ≈ 0.1209",E
S008,ME3,17,ME3_FRQ08,FRQ_Component,Unit5 ProgressCheck FRQ_answers FRQ 1 b,KC.U5.14.difference_sample_proportions_standard_error,KC.U5.14.difference_sample_proportions_standard_error,0.5,1,50,P,Rubric: uses two-proportion SE formula and obtains about 0.089.,P
S008,ME3,17,ME3_FRQ09,FRQ_Component,Unit5 ProgressCheck FRQ_answers FRQ 1 c,KC.U5.15.difference_sample_proportions_normal_conditions,KC.U5.15.difference_sample_proportions_normal_conditions|KC.U5.11.sample_proportion_normal_conditions,0.5,1,50,P,Rubric: checks all four large-count conditions using both populations.,P
S008,ME3,17,ME3_FRQ11,FRQ_Component,Unit5 ProgressCheck FRQ_answers FRQ 2 b,KC.U5.20.sample_mean_probability,KC.U5.20.sample_mean_probability|KC.U5.18.sample_mean_standard_error,0.5,1,50,P,Rubric: uses sampling distribution of sample mean with standard error and normal calculation.,P
S008,ME3,17,ME3_FRQ12,FRQ_Component,Unit5 ProgressCheck FRQ_answers FRQ 2 d,KC.U5.08.estimator_variability_efficiency,KC.U5.08.estimator_variability_efficiency|KC.U5.05.sample_size_effect_variability,1.0,1,100,E,Rubric: compares variability of the sample midrange distribution with the sample mean as an estimator.,E
S008,ME3,17,ME3_FRQ13,FRQ_Component,Unit6 ProgressCheck FRQ_answers FRQ 1 a-step1,KC.U6.04.one_prop_ci_conditions,KC.U6.04.one_prop_ci_conditions|KC.U6.02.one_prop_ci_procedure_selection,0.0,1,0,I,Rubric: identifies one-sample z-interval and checks random sampling plus large-count conditions.,I
S008,ME3,17,ME3_FRQ14,FRQ_Component,Unit6 ProgressCheck FRQ_answers FRQ 1 a-step2,KC.U6.06.one_prop_ci_compute,KC.U6.06.one_prop_ci_compute|KC.U6.03.sample_proportion_se_for_inference|KC.U6.05.critical_value_confidence_level,0.5,1,50,P,"Rubric: calculates 0.37 ± 1.96 sqrt(0.37*0.63/1000), approximately (0.34, 0.40).",P
S008,ME3,17,ME3_FRQ15,FRQ_Component,Unit6 ProgressCheck FRQ_answers FRQ 1 a-step3,KC.U6.07.one_prop_ci_interpret,KC.U6.07.one_prop_ci_interpret|KC.U6.10.confidence_level_long_run_interpretation|KC.U6.33.parameter_statistic_inference_language,0.0,1,0,I,Rubric: interprets the interval for the population proportion with 95% confidence.,I
S008,ME3,17,ME3_FRQ16,FRQ_Component,Unit6 ProgressCheck FRQ_answers FRQ 1 b,KC.U6.09.ci_claim_plausibility,KC.U6.09.ci_claim_plausibility|KC.U6.07.one_prop_ci_interpret,0.5,1,50,P,Rubric: states 33% is not reasonable because 0.33 is not included in the interval.,P
S008,ME3,17,ME3_FRQ17,FRQ_Component,Unit6 ProgressCheck FRQ_answers FRQ 2 a,KC.U6.17.ci_test_connection_one_prop,KC.U6.17.ci_test_connection_one_prop|KC.U6.07.one_prop_ci_interpret|KC.U6.09.ci_claim_plausibility,0.5,1,50,P,Rubric: recognizes 1/6 is contained in the interval and concludes the interval does not support the claim.,P
S008,ME3,17,ME3_FRQ18,FRQ_Component,Unit6 ProgressCheck FRQ_answers FRQ 2 d-ii,KC.U6.17.ci_test_connection_one_prop,KC.U6.17.ci_test_connection_one_prop|KC.U6.16.hypothesis_test_decision_conclusion|KC.U6.33.parameter_statistic_inference_language,1.0,1,100,E,Rubric: compares the one-sided bound with 1/6 and explains equivalence to the one-sided test result.,E
S009,ME3,17,ME3_MCQ01,MCQ,Unit1 ProgressCheck MCQ PartB_答案 Q03,KC.U1.13.spread_iqr_range_sd,KC.U1.13.spread_iqr_range_sd|KC.U1.25.percentile_quartile_interpretation,1.0,1,100,A,A,
S009,ME3,17,ME3_MCQ02,MCQ,Unit1 ProgressCheck MCQ PartB_答案 Q04,KC.U1.15.outlier_rule,KC.U1.15.outlier_rule|KC.U1.13.spread_iqr_range_sd,0.0,1,0,E,C,
S009,ME3,17,ME3_MCQ03,MCQ,Unit1 ProgressCheck MCQ PartB_答案 Q16,KC.U1.22.normal_tail_interval_probability,KC.U1.22.normal_tail_interval_probability|KC.U1.19.z_score_compute_interpret,1.0,1,100,E,E,
S009,ME3,17,ME3_MCQ04,MCQ,Unit1 ProgressCheck MCQ PartB_答案 Q18,KC.U1.23.inverse_normal_percentile,KC.U1.23.inverse_normal_percentile|KC.U1.19.z_score_compute_interpret,0.0,1,0,E,D,
S009,ME3,17,ME3_MCQ05,MCQ,Unit2 ProgressCheck MCQ PartA_solutions Q02,KC.U2.03.conditional_relative_frequency,KC.U2.03.conditional_relative_frequency|KC.U2.01.two_way_table_structure,0.0,1,0,E,C,
S009,ME3,17,ME3_MCQ06,MCQ,Unit2 ProgressCheck MCQ PartA_solutions Q09,KC.U2.05.segmented_bar_comparison,KC.U2.05.segmented_bar_comparison|KC.U2.04.categorical_association_independence,1.0,1,100,A,A,
S009,ME3,17,ME3_MCQ07,MCQ,Unit2 ProgressCheck MCQ PartB_solutions Q06,KC.U2.17.residual_plot_assess_linearity,KC.U2.17.residual_plot_assess_linearity,0.0,1,0,B,A,
S009,ME3,17,ME3_MCQ08,MCQ,Unit2 ProgressCheck MCQ PartB_solutions Q08,KC.U2.19.coefficient_of_determination,KC.U2.19.coefficient_of_determination|KC.U2.09.correlation_properties,0.0,1,0,E,C,
S009,ME3,17,ME3_MCQ09,MCQ,Unit3 ProgressCheck MCQ PartA_solutions(1) Q02,KC.U3.07.convenience_voluntary_response_sample,KC.U3.07.convenience_voluntary_response_sample|KC.U3.08.sampling_bias_undercoverage,0.0,1,0,B,E,
S009,ME3,17,ME3_MCQ10,MCQ,Unit3 ProgressCheck MCQ PartA_solutions(1) Q08,KC.U3.05.cluster_sample,KC.U3.05.cluster_sample,1.0,1,100,C,C,
S009,ME3,17,ME3_MCQ11,MCQ,Unit3 ProgressCheck MCQ PartA_solutions(1) Q12,KC.U3.10.response_wording_bias,KC.U3.10.response_wording_bias,1.0,1,100,B,B,
S009,ME3,17,ME3_MCQ12,MCQ,Unit3 ProgressCheck MCQ PartB_solutions(1) Q05,KC.U3.22.matched_pairs_design,KC.U3.22.matched_pairs_design|KC.U3.20.completely_randomized_design,1.0,1,100,B,B,
S009,ME3,17,ME3_MCQ13,MCQ,Unit3 ProgressCheck MCQ PartB_solutions(1) Q11,KC.U3.25.design_conclusion_scope,KC.U3.25.design_conclusion_scope|KC.U3.18.causation_from_experiment,0.0,1,0,C,D,
S009,ME3,17,ME3_MCQ14,MCQ,Unit4 ProgressCheck MCQ PartA_answers Q01,KC.U4.32.probability_from_simulation,KC.U4.32.probability_from_simulation|KC.U4.05.complement_rule,1.0,1,100,C,C,
S009,ME3,17,ME3_MCQ15,MCQ,Unit4 ProgressCheck MCQ PartA_answers Q02,KC.U4.03.sample_space_outcomes,KC.U4.03.sample_space_outcomes|KC.U4.04.basic_probability_counting,1.0,1,100,C,C,
S009,ME3,17,ME3_MCQ16,MCQ,Unit4 ProgressCheck MCQ PartA_answers Q07,KC.U4.01.probability_long_run_interpretation,KC.U4.01.probability_long_run_interpretation,1.0,1,100,C,C,
S009,ME3,17,ME3_MCQ17,MCQ,Unit4 ProgressCheck MCQ PartB_answers Q01,KC.U4.11.independent_events_probability,KC.U4.11.independent_events_probability|KC.U4.06.union_intersection_addition_rule,1.0,1,100,D,D,
S009,ME3,17,ME3_MCQ18,MCQ,Unit4 ProgressCheck MCQ PartB_answers Q02,KC.U4.06.union_intersection_addition_rule,KC.U4.06.union_intersection_addition_rule|KC.U4.08.conditional_probability,0.0,1,0,E,B,
S009,ME3,17,ME3_MCQ19,MCQ,Unit4 ProgressCheck MCQ PartB_answers Q03,KC.U4.11.independent_events_probability,KC.U4.11.independent_events_probability|KC.U4.10.multiplication_rule_dependent,1.0,1,100,B,B,
S009,ME3,17,ME3_MCQ20,MCQ,Unit4 ProgressCheck MCQ PartB_answers Q07,KC.U4.16.expected_value_calculation,KC.U4.16.expected_value_calculation,0.0,1,0,E,B,
S009,ME3,17,ME3_MCQ21,MCQ,Unit4 ProgressCheck MCQ PartB_answers Q10,KC.U4.17.expected_value_interpretation,KC.U4.17.expected_value_interpretation|KC.U4.01.probability_long_run_interpretation,1.0,1,100,E,E,
S009,ME3,17,ME3_MCQ22,MCQ,Unit4 ProgressCheck MCQ PartC_answers Q02,KC.U4.24.binomial_exact_probability,KC.U4.24.binomial_exact_probability|KC.U4.23.binomial_conditions,1.0,1,100,B,B,
S009,ME3,17,ME3_MCQ23,MCQ,Unit4 ProgressCheck MCQ PartC_answers Q03,KC.U4.25.binomial_cumulative_probability,KC.U4.25.binomial_cumulative_probability,0.0,1,0,B,C,
S009,ME3,17,ME3_MCQ24,MCQ,Unit4 ProgressCheck MCQ PartC_answers Q10,KC.U4.29.geometric_probability,KC.U4.29.geometric_probability|KC.U4.28.geometric_conditions,1.0,1,100,A,A,
